
Thu Jan  1 00:00:01 1970

Flight Log #32
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.5'
LEGEND:[rover_t, rover_status, [rover_orient_est], [rover_orient_des], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag], [rover_thrusts_des]
DATA[5400, 0, [0.003519,-0.052957,-3.134484],[0.000000,0.000000,0.000000],[-0.001537,0.026663,-0.035350], [0.043066, -0.014291, -0.025962], 15, [-0.117680, -0.490333, -0.058840], [-0.050169, -0.490424, 9.724627], [383.000000, 43.000000, -1.000000], [-286.876312, 40.023998, -716.882385],[-0.001314,-0.001047,0.000631,0.001731]]
DATA[5470, 0, [0.003232,-0.052885,-3.093577],[0.000000,0.000000,0.000000],[-0.001486,0.026697,-0.007864], [0.046426, -0.004518, -0.024129], 15, [-0.156906, -0.568786, -0.078453], [-0.052623, -0.504826, 9.726819], [381.000000, 38.000000, -4.000000], [-284.918091, 52.031200, -726.073181],[-0.000413,-0.001219,0.001257,0.000375]]
DATA[5530, 0, [0.003345,-0.053017,-3.130085],[0.000000,0.000000,0.000000],[-0.001481,0.026743,-0.010462], [0.044288, -0.011848, -0.035430], 15, [-0.098067, -0.509946, -10.042009], [-0.046216, -0.502661, 9.726683], [382.000000, 36.000000, -1.000000], [-286.876312, 42.025200, -730.158020],[-0.000295,-0.002147,0.001543,0.000899]]
DATA[5600, 0, [0.003649,-0.053078,-3.116981],[0.000000,0.000000,0.000000],[-0.001590,0.026817,-0.009628], [0.043982, 0.003118, -0.015577], 14, [-0.098067, -0.549172, -10.022396], [-0.045904, -0.501457, 9.727525], [383.000000, 39.000000, 512.000000], [-289.813599, 43.025799, -731.179199],[-0.001135,-0.001284,0.001432,0.000986]]
DATA[5660, 0, [0.003891,-0.053097,-3.116060],[0.000000,0.000000,0.000000],[-0.001676,0.026854,-0.023030], [0.044288, -0.007877, -0.022297], 14, [-0.137293, -0.529559, -0.039227], [-0.045513, -0.508469, 9.738788], [380.000000, 35.000000, -1.000000], [-285.897186, 48.028801, -736.285217],[-0.001225,-0.001418,0.001112,0.001531]]
DATA[5720, 0, [0.004022,-0.053180,-3.128347],[0.000000,0.000000,0.000000],[-0.001691,0.026922,-0.029893], [0.048258, -0.011543, -0.023824], 14, [-0.176520, -0.156906, -9.983170], [-0.042679, -0.506847, 9.733438], [383.000000, 33.000000, 512.000000], [-287.855408, 43.025799, -737.306396],[-0.001417,-0.001130,0.000931,0.001616]]
DATA[5780, 0, [0.004060,-0.053069,-3.139195],[0.000000,0.000000,0.000000],[-0.001744,0.026942,0.017396], [0.049175, -0.001769, -0.020769], 14, [-0.156906, -0.019613, -10.002783], [-0.044727, -0.504672, 9.732327], [-127.000000, 41.000000, -2.000000], [-282.959900, 39.023399, -721.988403],[0.000007,-0.002389,0.002039,0.000343]]
DATA[5850, 0, [0.004011,-0.053254,3.134346],[0.000000,0.000000,0.000000],[-0.001736,0.027028,0.006440], [0.041844, -0.011543, -0.022907], 14, [-0.078453, -0.529559, -9.983170], [-0.041910, -0.503917, 9.727584], [383.000000, 42.000000, 512.000000], [-289.813599, 36.021599, -714.840027],[-0.000192,-0.002239,0.001827,0.000604]]
DATA[5920, 0, [0.003866,-0.053495,-3.118594],[0.000000,0.000000,0.000000],[-0.001702,0.027084,-0.019085], [0.046426, -0.005739, -0.018937], 14, [-0.156906, -0.156906, -10.042009], [-0.049385, -0.503263, 9.727128], [-126.000000, 39.000000, -4.000000], [-283.938995, 45.027000, -719.945984],[-0.001184,-0.001592,0.001039,0.001736]]
DATA[5980, 0, [0.003552,-0.053310,-3.128326],[0.000000,0.000000,0.000000],[-0.001575,0.027095,-0.000580], [0.038485, -0.005739, -0.019853], 14, [-0.098067, -0.568786, -9.983170], [-0.047095, -0.505569, 9.720982], [383.000000, 38.000000, -2.000000], [-283.938995, 43.025799, -736.285217],[-0.000091,-0.001980,0.001360,0.000711]]
DATA[6040, 0, [0.003646,-0.053316,-3.128605],[0.000000,0.000000,0.000000],[-0.001625,0.027141,-0.003084], [0.041844, -0.008488, -0.028711], 15, [-0.098067, -0.509946, -0.039227], [-0.045779, -0.506485, 9.722236], [383.000000, 39.000000, 512.000000], [-283.938995, 42.025200, -718.924805],[-0.000094,-0.001979,0.001345,0.000728]]
