
Thu Jan  1 00:00:01 1970

Flight Log #32
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.5'
LEGEND:[rover_t, rover_status, [rover_orient_est], [rover_orient_des], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag], [rover_thrusts_des]
DATA[5450, 0, [0.005755,-0.057190,3.015431],[0.000000,0.000000,0.000000],[-0.002263,0.028748,0.118663], [0.051617, -0.006286, -0.029252], 13, [-0.137293, -0.039227, -10.022396], [0.016135, -0.553950, 9.732899], [-122.000000, 2.000000, -7.000000], [-296.667297, 5.003000, -736.285217],[0.002306,-0.005440,0.005092,-0.001959]]
DATA[5520, 0, [0.005761,-0.057338,3.022388],[0.000000,0.000000,0.000000],[-0.002347,0.028869,0.107183], [0.054814, -0.007582, -0.031465], 13, [-0.196133, -0.588399, -10.002783], [0.006851, -0.556274, 9.739246], [-123.000000, -1.000000, -5.000000], [-296.667297, 16.009600, -738.327576],[0.001939,-0.005277,0.004947,-0.001610]]
DATA[5580, 0, [0.005872,-0.057286,3.015617],[0.000000,0.000000,0.000000],[-0.002352,0.028945,0.107266], [0.053636, -0.005133, -0.030317], 13, [-0.137293, -0.549172, -10.002783], [0.009360, -0.551056, 9.735929], [-125.000000, 0.000000, -4.000000], [-290.792694, 6.003600, -738.327576],[0.001854,-0.005248,0.005026,-0.001632]]
DATA[5650, 0, [0.005844,-0.057160,3.000442],[0.000000,0.000000,0.000000],[-0.002399,0.028877,0.133464], [0.052161, -0.005381, -0.030249], 13, [-0.137293, -0.568786, -10.042009], [0.005360, -0.552152, 9.735875], [-119.000000, 0.000000, -6.000000], [-290.792694, 1.000600, -730.158020],[0.002699,-0.005784,0.005556,-0.002470]]
DATA[5710, 0, [0.005585,-0.057184,3.023031],[0.000000,0.000000,0.000000],[-0.002283,0.028931,0.106706], [0.050540, -0.007579, -0.030802], 13, [-0.156906, -0.627626, -10.042009], [0.005180, -0.552834, 9.730799], [-124.000000, 0.000000, -6.000000], [-291.771790, 8.004800, -739.348816],[0.002111,-0.005090,0.004764,-0.001785]]
DATA[5780, 0, [0.005742,-0.057119,3.011232],[0.000000,0.000000,0.000000],[-0.002356,0.028907,0.133922], [0.055093, -0.006044, -0.027762], 13, [-0.176520, -0.608012, -9.983170], [0.003839, -0.551062, 9.722641], [-122.000000, -2.000000, -4.000000], [-290.792694, 5.003000, -745.476013],[0.002528,-0.005916,0.005643,-0.002255]]
DATA[5840, 0, [0.005552,-0.057207,2.996905],[0.000000,0.000000,0.000000],[-0.002306,0.029019,0.130266], [0.051694, -0.005809, -0.013219], 13, [-0.137293, -0.588399, -9.983170], [0.003097, -0.550678, 9.722222], [-123.000000, -3.000000, -7.000000], [-296.667297, 0.000000, -745.476013],[0.002164,-0.005248,0.005011,-0.001926]]
DATA[5910, 0, [0.005222,-0.057149,3.021627],[0.000000,0.000000,0.000000],[-0.002157,0.029026,0.118691], [0.052219, -0.005980, -0.024081], 13, [-0.137293, -0.627626, -10.002783], [0.005893, -0.549145, 9.725293], [-121.000000, -1.000000, -6.000000], [-295.688202, 7.004200, -738.327576],[0.002148,-0.005293,0.005047,-0.001903]]
DATA[5980, 0, [0.005108,-0.057013,3.013422],[0.000000,0.000000,0.000000],[-0.002141,0.028986,0.115375], [0.054152, -0.004758, -0.014210], 13, [-0.156906, -0.549172, -0.058840], [0.000650, -0.549220, 9.722985], [-121.000000, -3.000000, -6.000000], [-296.667297, 7.004200, -739.348816],[0.001686,-0.004987,0.004793,-0.001492]]
DATA[6040, 0, [0.004935,-0.056961,3.028335],[0.000000,0.000000,0.000000],[-0.002108,0.029017,0.110013], [0.052873, -0.004259, -0.025478], 13, [-0.196133, -0.549172, -10.022396], [0.001067, -0.545950, 9.725111], [-122.000000, -4.000000, -4.000000], [-295.688202, 9.005400, -741.391174],[0.001924,-0.005173,0.004867,-0.001619]]
