
Thu Jan  1 00:00:01 1970

Flight Log #36
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.5'
LEGEND:[rover_t, rover_status, [rover_orient_est], [rover_orient_des], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag], [rover_thrusts_des]
DATA[3630, 0, [-0.001931,-0.048430,-3.123761],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.043677, -0.006350, -0.025351], 15, [-0.039227, -0.509946, -9.983170], [-0.090656, -0.459549, 9.730890], [382.000000, 34.000000, 523.000000], [-285.897186, 40.023998, -719.945984],[-0.001136,-0.001282,0.001136,0.001282]]
DATA[3690, 0, [-0.002040,-0.048584,-3.128147],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.036652, -0.006045, -0.032070], 15, [-0.078453, -0.156906, -0.019613], [-0.096333, -0.465561, 9.735244], [380.000000, 33.000000, 522.000000], [-278.064392, 32.019199, -714.840027],[-0.001066,-0.001256,0.001066,0.001256]]
DATA[3740, 0, [-0.002149,-0.048660,3.135128],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.040928, -0.009710, -0.019548], 15, [-0.098067, -0.509946, -0.058840], [-0.100065, -0.464787, 9.731896], [382.000000, 29.000000, 523.000000], [-282.959900, 33.019798, -715.861206],[-0.001105,-0.001287,0.001105,0.001287]]
DATA[3800, 0, [-0.001873,-0.048658,-3.126657],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.052229, -0.016430, -0.019853], 15, [-0.215746, -0.549172, -9.983170], [-0.097091, -0.459313, 9.737572], [380.000000, 32.000000, 522.000000], [-277.085297, 39.023399, -715.861206],[-0.001158,-0.001309,0.001158,0.001309]]
DATA[3870, 0, [-0.001763,-0.048710,-3.113751],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.044899, -0.000852, -0.025656], 15, [-0.058840, -0.509946, -9.983170], [-0.096843, -0.457997, 9.730779], [381.000000, 29.000000, 521.000000], [-284.918091, 43.025799, -718.924805],[-0.001205,-0.001299,0.001205,0.001299]]
DATA[3940, 0, [-0.001671,-0.048746,-3.125179],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.044899, -0.013375, -0.021991], 15, [-0.117680, -0.529559, -10.002783], [-0.097052, -0.454404, 9.736233], [379.000000, 29.000000, 526.000000], [-284.918091, 40.023998, -724.030823],[-0.001116,-0.001309,0.001116,0.001309]]
DATA[4010, 0, [-0.001617,-0.048639,3.127536],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.041844, -0.008183, -0.026267], 15, [-0.078453, -0.078453, -10.002783], [-0.096887, -0.452917, 9.742902], [381.000000, 27.000000, 525.000000], [-284.918091, 31.018600, -719.945984],[-0.001149,-0.001325,0.001149,0.001325]]
DATA[4080, 0, [-0.001688,-0.048475,3.140353],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.039095, -0.008488, -0.020464], 15, [-0.039227, -0.490333, -10.042009], [-0.094041, -0.458377, 9.734330], [381.000000, 31.000000, 525.000000], [-281.980804, 35.021000, -729.136780],[-0.001200,-0.001340,0.001200,0.001340]]
DATA[4150, 0, [-0.001710,-0.048579,-3.125983],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.037568, -0.014291, -0.021991], 15, [-0.058840, -0.509946, -0.019613], [-0.094519, -0.455747, 9.739871], [379.000000, 29.000000, 522.000000], [-281.980804, 40.023998, -732.200378],[-0.001154,-0.001324,0.001154,0.001324]]
DATA[4210, 0, [-0.001795,-0.048827,-3.127285],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.040012, -0.010626, -0.026573], 15, [-0.156906, -0.490333, -10.042009], [-0.091768, -0.465574, 9.738614], [380.000000, 33.000000, 524.000000], [-281.001709, 40.023998, -736.285217],[-0.001272,-0.001388,0.001272,0.001388]]
DATA[4270, 0, [-0.001870,-0.049065,-3.117744],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.038790, -0.011848, -0.018326], 15, [-0.117680, -0.117680, -0.058840], [-0.091710, -0.466865, 9.738320], [382.000000, 32.000000, 523.000000], [-284.918091, 44.026402, -725.052002],[-0.001125,-0.001414,0.001125,0.001414]]
DATA[4330, 0, [-0.001832,-0.049153,3.127102],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.045509, -0.006656, -0.021075], 16, [0.019613, -0.117680, -10.022396], [-0.098797, -0.466232, 9.732507], [380.000000, 35.000000, 526.000000], [-275.127106, 30.018000, -724.030823],[-0.001234,-0.001396,0.001234,0.001396]]
DATA[4390, 0, [-0.001968,-0.049379,3.131819],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.040317, -0.011237, -0.018326], 16, [-0.058840, -0.156906, -9.983170], [-0.096227, -0.466346, 9.733596], [381.000000, 34.000000, 526.000000], [-282.959900, 34.020401, -725.052002],[-0.001189,-0.001376,0.001189,0.001376]]
DATA[4440, 0, [-0.001990,-0.049402,-3.131011],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.036041, -0.006045, -0.026267], 16, [0.000000, -0.156906, -10.042009], [-0.098023, -0.464825, 9.731802], [382.000000, 36.000000, 523.000000], [-283.938995, 39.023399, -728.115601],[-0.001156,-0.001314,0.001156,0.001314]]
DATA[4500, 0, [-0.001871,-0.049278,-3.126040],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.035430, -0.010626, -0.026267], 16, [-0.137293, -0.549172, -10.042009], [-0.096416, -0.459620, 9.734341], [383.000000, 32.000000, 524.000000], [-279.043488, 40.023998, -723.009583],[-0.001141,-0.001355,0.001141,0.001355]]
DATA[4570, 0, [-0.001920,-0.049083,-3.136406],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.044899, -0.012459, -0.011301], 16, [-0.137293, -0.588399, -10.022396], [-0.091414, -0.462180, 9.729890], [379.000000, 32.000000, 523.000000], [-279.043488, 37.022202, -724.030823],[-0.001247,-0.001354,0.001247,0.001354]]
DATA[4640, 0, [-0.001730,-0.048871,-3.111901],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.042761, -0.000852, -0.024435], 16, [-0.098067, -0.137293, -0.039227], [-0.088422, -0.456684, 9.729403], [378.000000, 29.000000, 524.000000], [-280.022614, 44.026402, -729.136780],[-0.001235,-0.001396,0.001235,0.001396]]
DATA[4710, 0, [-0.001698,-0.048832,-3.124463],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.041844, -0.002990, -0.027184], 16, [-0.078453, -0.490333, -10.042009], [-0.088322, -0.457384, 9.724152], [380.000000, 29.000000, 523.000000], [-280.022614, 42.025200, -719.945984],[-0.001205,-0.001425,0.001205,0.001425]]
DATA[4770, 0, [-0.001647,-0.048662,3.133450],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.036041, -0.017346, -0.021380], 15, [-0.078453, -0.490333, -9.924330], [-0.091956, -0.454254, 9.724233], [381.000000, 29.000000, 525.000000], [-285.897186, 33.019798, -726.073181],[-0.001269,-0.001434,0.001269,0.001434]]
DATA[4840, 0, [-0.001664,-0.048591,-3.117128],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.046731, -0.013986, -0.019853], 15, [-0.039227, -0.509946, -10.042009], [-0.090701, -0.462250, 9.729384], [380.000000, 30.000000, 524.000000], [-279.043488, 42.025200, -723.009583],[-0.001290,-0.001362,0.001290,0.001362]]
DATA[4900, 0, [-0.001714,-0.048929,-3.125295],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.032070, -0.006350, -0.021380], 15, [-0.137293, -0.156906, -9.983170], [-0.087773, -0.461433, 9.739793], [382.000000, 28.000000, 523.000000], [-284.918091, 40.023998, -721.988403],[-0.001168,-0.001336,0.001168,0.001336]]
