
Thu Jan  1 00:00:43 1970

Flight Log #12
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.2'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[17440, 0, [0,0,0], [0.007781, 0.001616, -0.023054], 11, [-0.058840, -0.156906, -0.117680], [9.241231, -0.340634, 2.417284], [-91.000000, 314.000000, -220.000000], [-475.842590, 158.094803, -214.451996]]
DATA[17500, 0, [0,0,0], [-0.105534, -0.721343, -0.061386], 11, [9.767424, -0.156906, 2.235916], [9.385338, -0.093208, 1.440091], [-105.000000, 314.000000, -187.000000], [-490.529114, 155.093002, -188.921997]]
DATA[17560, 0, [0,0,0], [-0.116835, -0.366583, 0.067812], 11, [-0.039227, -0.098067, -0.117680], [9.695169, -0.295862, 1.080197], [-114.000000, 314.000000, -129.000000], [-495.424591, 148.088806, -130.713593]]
DATA[17620, 0, [0,0,0], [-0.017417, 0.177087, 0.007489], 11, [-0.098067, -0.019613, -0.078453], [9.231624, -0.057861, 0.188807], [-117.000000, 318.000000, -122.000000], [-488.570892, 152.091202, -118.459198]]
DATA[17680, 0, [0,0,0], [-0.018639, -0.092457, -0.003048], 11, [9.473224, 0.039227, -0.137293], [9.378133, -0.116772, 0.193573], [-118.000000, 317.000000, -122.000000], [-493.466400, 156.093597, -136.840805]]
DATA[17740, 0, [0,0,0], [-0.003214, 0.146238, -0.000757], 11, [9.551678, -0.039227, 1.019892], [10.053037, -0.234594, 0.782273], [-113.000000, 318.000000, -125.000000], [-495.424591, 158.094803, -138.883194]]
DATA[17800, 0, [0,0,0], [-0.013599, 0.007572, -0.007782], 11, [-0.078453, -0.098067, -0.039227], [9.454990, -0.145050, 0.870458], [-113.000000, 313.000000, -129.000000], [-495.424591, 157.094193, -139.904404]]
DATA[17870, 0, [0,0,0], [-0.011155, -0.006936, 0.003060], 11, [9.453610, -0.039227, -0.117680], [9.289267, -0.145050, 0.736988], [-115.000000, 315.000000, -131.000000], [-490.529114, 153.091797, -137.862000]]
DATA[17920, 0, [0,0,0], [-0.008407, -0.013656, 0.001991], 12, [-0.117680, 0.078453, 1.019892], [9.498222, -0.154475, 0.899059], [-117.000000, 311.000000, -134.000000], [-493.466400, 155.093002, -133.777206]]
DATA[17990, 0, [0,0,0], [-0.010239, -0.003576, 0.012834], 12, [9.532063, 0.117680, -0.156906], [9.387740, -0.121485, 1.192217], [-115.000000, 307.000000, -135.000000], [-502.278290, 150.089996, -138.883194]]
DATA[18040, 0, [0,0,0], [-0.010545, -0.002355, -0.002132], 12, [-0.019613, -0.058840, -0.098067], [9.704777, -0.145050, 0.713154], [-114.000000, 308.000000, -137.000000], [-499.341003, 145.087006, -129.692398]]
DATA[18110, 0, [0,0,0], [-0.012530, 0.006350, 0.028411], 12, [-0.019613, 0.078453, 1.314091], [9.836875, -0.178040, 1.370972], [-113.000000, 307.000000, -147.000000], [-495.424591, 147.088196, -156.243607]]
DATA[18170, 0, [0,0,0], [0.049168, -0.008158, 0.027801], 12, [9.492837, 0.058840, 2.196690], [9.325294, -0.072000, 1.511592], [-111.000000, 308.000000, -166.000000], [-494.445496, 151.090607, -159.307205]]
DATA[18220, 0, [0,0,0], [-0.003978, 1.108046, -0.006103], 12, [-0.039227, -0.078453, -0.078453], [9.517437, 0.078812, 2.364849], [-91.000000, 300.000000, -237.000000], [-475.842590, 145.087006, -223.642807]]
DATA[18280, 0, [0,0,0], [-0.109047, 1.031840, -0.005339], 12, [8.865211, -0.137293, -0.039227], [9.284463, 0.022258, 3.477896], [-65.000000, 300.000000, -30.000000], [-461.156097, 143.085800, -261.427185]]
DATA[18340, 0, [0,0,0], [-0.036201, 1.667446, 0.008253], 12, [8.904438, 0.098067, 5.040618], [8.513488, 0.064673, 4.533741], [-40.000000, 298.000000, -73.000000], [-442.553192, 142.085205, -305.338806]]
DATA[18400, 0, [0,0,0], [-0.004589, -0.008616, 0.008100], 12, [-0.039227, -0.058840, -0.019613], [7.687271, -0.024871, 5.308345], [-507.000000, 302.000000, -391.000000], [-418.075714, 151.090607, -357.420013]]
DATA[18460, 0, [0,0,0], [-0.014210, -0.008005, 0.248323], 12, [-0.039227, 0.098067, -0.156906], [7.358226, -0.173327, 6.573930], [-459.000000, 302.000000, -440.000000], [-375.974396, 155.093002, -391.119598]]
DATA[18520, 0, [0,0,0], [-0.001687, 1.196316, 0.002602], 12, [5.982057, 0.117680, -0.098067], [6.532009, -0.163901, 7.405735], [-386.000000, 311.000000, -495.000000], [-313.312012, 149.089401, -439.115997]]
DATA[18580, 0, [0,0,0], [0.016181, 0.009252, 0.009780], 12, [-0.098067, 0.117680, 8.512172], [5.436792, -0.119129, 7.992051], [-62.000000, 312.000000, -19.000000], [-265.336090, 148.088806, -477.921600]]
DATA[18640, 0, [0,0,0], [-0.194110, 1.861243, 0.009933], 11, [-0.137293, 0.039227, 9.532063], [4.312753, -0.291149, 8.861992], [-5.000000, 312.000000, -42.000000], [-221.276596, 148.088806, -498.345612]]
DATA[18700, 0, [0,0,0], [-0.006421, -0.002049, -0.056652], 11, [2.824315, 0.137293, 9.414384], [3.373652, -0.380694, 9.348205], [-194.000000, 319.000000, -64.000000], [-159.593307, 151.090607, -522.854370]]
DATA[18760, 0, [0,0,0], [-0.008407, -0.005867, 0.143712], 11, [2.020170, -0.196133, 10.728476], [2.074283, -0.465525, 9.624679], [-143.000000, 317.000000, -73.000000], [-112.596497, 160.095993, -526.939209]]
DATA[18820, 0, [0,0,0], [-0.002451, 1.036880, 0.186625], 11, [-0.058840, -0.117680, -0.156906], [1.466629, -0.173327, 9.193284], [-79.000000, 323.000000, -82.000000], [-73.432503, 164.098404, -524.896790]]
DATA[18880, 0, [0,0,0], [-0.059872, 0.537039, 0.006268], 11, [-0.058840, -0.254973, 10.100849], [1.322522, -0.380694, 9.148000], [-35.000000, 317.000000, -83.000000], [-39.164001, 165.098999, -540.214783]]
DATA[18940, 0, [0,0,0], [-0.004436, -0.002965, 0.172881], 11, [-0.156906, -0.156906, -0.039227], [0.138438, -0.145050, 9.827268], [-16.000000, 316.000000, -87.000000], [-26.435699, 166.099594, -527.960388]]
DATA[19000, 0, [0,0,0], [-0.078656, 0.330720, 0.130731], 11, [0.313813, -0.117680, 10.061623], [0.020750, -0.371268, 10.020323], [0.000000, 320.000000, -86.000000], [-5.874600, 164.098404, -522.854370]]
DATA[19070, 0, [0,0,0], [-0.001687, 0.637069, 0.050708], 11, [-0.313813, -0.039227, 10.355823], [0.092804, -0.540931, 10.056074], [22.000000, 323.000000, -82.000000], [8.811900, 167.100204, -516.727173]]
DATA[19120, 0, [0,0,0], [-0.004589, 0.253751, 0.142796], 11, [-0.156906, -0.509946, 10.434276], [-0.620528, -0.302931, 9.867785], [35.000000, 324.000000, -80.000000], [21.540199, 172.103195, -525.918030]]
DATA[19190, 0, [0,0,0], [-0.008101, -0.009532, 0.001381], 11, [-0.804145, -0.294199, -0.058840], [-0.541269, -0.361842, 9.476909], [33.000000, 323.000000, -81.000000], [32.310299, 173.103806, -521.833191]]
DATA[19240, 0, [0,0,0], [-0.005047, -0.007394, 0.094996], 11, [-0.608012, -0.039227, 10.395049], [-0.500439, -0.366555, 9.543643], [47.000000, 320.000000, -81.000000], [31.331200, 170.102005, -533.066406]]
DATA[19300, 0, [0,0,0], [-0.012683, -0.000217, 0.016805], 11, [-0.117680, -0.313813, 10.453889], [-0.805466, -0.375981, 9.970272], [48.000000, 319.000000, -83.000000], [27.414801, 172.103195, -520.812012]]
DATA[19370, 0, [0,0,0], [-0.001687, 0.007572, 0.094079], 11, [-0.529559, -0.058840, -0.098067], [-0.060911, -0.385406, 9.181368], [44.000000, 322.000000, -83.000000], [25.456600, 172.103195, -520.812012]]
DATA[19420, 0, [0,0,0], [-0.074227, -0.008005, 0.005198], 11, [-0.509946, -0.549172, -0.019613], [-0.181000, -0.456100, 9.388722], [39.000000, 323.000000, -81.000000], [31.331200, 173.103806, -527.960388]]
DATA[19490, 0, [0,0,0], [-0.111643, -0.000522, -0.001521], 11, [-0.156906, -0.117680, 10.179303], [-0.488430, -0.387763, 9.820118], [37.000000, 322.000000, -80.000000], [26.435699, 178.106796, -531.023987]]
DATA[19540, 0, [0,0,0], [-0.008559, 0.003907, 0.008711], 11, [-0.313813, -0.039227, 10.493115], [-0.514849, -0.411327, 9.927370], [39.000000, 326.000000, -81.000000], [23.498400, 166.099594, -525.918030]]
DATA[19610, 0, [0,0,0], [-0.012072, -0.061609, 0.001075], 11, [-0.490333, -0.509946, 10.061623], [-0.771841, -0.390119, 9.386339], [43.000000, 330.000000, -77.000000], [26.435699, 172.103195, -539.193604]]
DATA[19670, 0, [0,0,0], [-0.144935, -0.005103, 0.210602], 11, [-0.156906, -0.568786, 10.375436], [-0.267465, -0.592773, 10.258663], [34.000000, 328.000000, -83.000000], [20.561100, 175.104996, -528.981628]]
DATA[19730, 0, [0,0,0], [-0.003978, 0.001158, 0.261456], 11, [0.058840, -0.137293, -0.117680], [0.143242, -0.623407, 9.934521], [34.000000, 328.000000, -83.000000], [18.602900, 179.107407, -525.918030]]
DATA[19790, 0, [0,0,0], [-0.005047, -0.062525, -0.001979], 11, [-0.117680, -0.627626, -0.117680], [0.169661, -0.498516, 9.362506], [24.000000, 331.000000, -79.000000], [13.707400, 175.104996, -521.833191]]
DATA[19850, 0, [0,0,0], [-0.000313, -0.175840, 0.341174], 11, [0.098067, -0.058840, 10.669636], [0.047170, -0.536219, 10.201462], [23.000000, 323.000000, -78.000000], [18.602900, 174.104401, -527.960388]]
DATA[19910, 0, [0,0,0], [-0.014668, 0.138450, -0.008241], 11, [-0.137293, -0.588399, 10.728476], [-0.207420, -0.154475, 9.603229], [29.000000, 315.000000, -84.000000], [22.519300, 169.101395, -528.981628]]
DATA[19970, 0, [0,0,0], [-0.009170, 0.095842, -0.000757], 11, [-0.039227, -0.196133, 10.689249], [-0.380349, -0.006020, 9.529344], [35.000000, 298.000000, -88.000000], [22.519300, 159.095398, -537.151184]]
DATA[20040, 0, [0,0,0], [-0.005963, -0.107423, 0.885761], 11, [0.039227, -0.098067, -0.098067], [0.308965, -0.149762, 9.321988], [55.000000, 287.000000, -95.000000], [36.226700, 144.086395, -533.066406]]
DATA[20100, 0, [0,0,0], [-0.020166, -0.003424, -0.000757], 11, [0.745305, -0.294199, 10.061623], [1.036708, -0.347703, 9.901154], [58.000000, 279.000000, -93.000000], [39.164001, 143.085800, -525.918030]]
DATA[20170, 0, [0,0,0], [-0.109199, -0.143617, 0.646912], 11, [-0.137293, -0.078453, -0.078453], [0.561153, -0.371268, 10.065607], [66.000000, 274.000000, -97.000000], [42.101299, 131.078598, -536.130005]]
DATA[20230, 0, [0,0,0], [0.081849, 0.021775, 0.008253], 11, [0.764919, -0.098067, -0.137293], [-0.135366, -0.001307, 10.079908], [74.000000, 267.000000, -99.000000], [50.913200, 124.074402, -540.214783]]
DATA[20300, 0, [0,0,0], [-0.010086, -0.000522, 0.003060], 11, [0.333426, 0.019613, 10.669636], [-0.051304, 0.189565, 10.089441], [93.000000, -2.000000, -100.000000], [71.474297, 111.066597, -532.045227]]
DATA[20350, 0, [0,0,0], [0.167217, -0.016404, 0.006268], 11, [-0.294199, -0.156906, 11.356101], [0.229706, 0.246119, 8.857225], [104.000000, -22.000000, -101.000000], [77.348900, 94.056396, -543.278381]]
DATA[20420, 0, [0,0,0], [0.001673, -0.028164, 0.003824], 11, [-0.098067, -0.254973, 10.081236], [1.221646, -0.385406, 9.443542], [-128.000000, -37.000000, -101.000000], [94.972702, 92.055199, -541.236023]]
DATA[20470, 0, [0,0,0], [-0.017875, -0.002507, 0.916304], 11, [-0.156906, 0.078453, 9.728197], [0.618796, 0.330951, 8.547383], [-120.000000, -55.000000, -107.000000], [112.596497, 81.048599, -539.193604]]
DATA[20540, 0, [0,0,0], [0.239605, 0.224124, 1.232732], 11, [-0.019613, 0.392266, -0.039227], [0.472287, 0.024614, 10.249129], [-95.000000, -91.000000, -109.000000], [118.471100, 47.028198, -545.320801]]
DATA[20600, 0, [0,0,0], [-0.004894, -0.006783, -0.005186], 11, [-0.039227, 0.392266, 10.042009], [0.455475, 0.104733, 9.617529], [-83.000000, -120.000000, -109.000000], [136.094894, 25.014999, -532.045227]]
DATA[20660, 0, [0,0,0], [-0.000923, -0.000522, 1.196997], 11, [0.647239, 0.411879, -0.078453], [-0.253054, 0.415783, 8.850075], [-81.000000, 125.000000, -107.000000], [123.366600, 11.006600, -545.320801]]
DATA[20720, 0, [0,0,0], [-0.019402, -0.009380, 0.005046], 11, [0.745305, -0.078453, -0.098067], [0.409841, -0.185109, 10.277730], [-68.000000, 113.000000, -104.000000], [136.094894, 1.000600, -542.257202]]
DATA[20780, 0, [0,0,0], [0.324515, -0.006783, 0.953261], 11, [-0.078453, 0.666852, -0.137293], [-0.096938, -0.093208, 10.358766], [-63.000000, 88.000000, -106.000000], [139.032196, -15.009000, -537.151184]]
DATA[20840, 0, [0,0,0], [-0.007948, 0.207783, 0.882096], 11, [-0.078453, -0.019613, 10.708862], [-0.322706, 0.283822, 9.798667], [-49.000000, 62.000000, -102.000000], [152.739594, -35.021000, -541.236023]]
DATA[20900, 0, [0,0,0], [-0.017264, 0.008336, 1.035881], 11, [-0.019613, 0.058840, -0.117680], [0.155251, -0.034297, 9.312454], [-40.000000, 34.000000, -99.000000], [156.656006, -48.028801, -530.002808]]
DATA[20970, 0, [0,0,0], [-0.009628, 0.097827, 0.006420], 11, [-0.137293, 0.098067, 10.140077], [0.088000, -0.013089, 9.982188], [-46.000000, 0.000000, -102.000000], [149.802307, -77.046204, -534.087585]]
DATA[21030, 0, [0,0,0], [0.167370, -0.062678, 0.005046], 11, [-0.137293, 0.431493, 10.767702], [0.546743, -0.293505, 9.755766], [-42.000000, -26.000000, -100.000000], [152.739594, -92.055199, -530.002808]]
DATA[21100, 0, [0,0,0], [-0.074380, 0.005129, 0.645843], 11, [0.117680, -0.019613, 10.179303], [0.210492, 0.816378, 9.467375], [-45.000000, -39.000000, -97.000000], [147.844101, -114.068398, -521.833191]]
DATA[21160, 0, [0,0,0], [-0.106603, -0.009532, 0.003671], 11, [-0.274586, -0.156906, -0.156906], [-0.041696, 0.507684, 9.860636], [-40.000000, -47.000000, -94.000000], [147.844101, -115.069000, -519.790771]]
DATA[21220, 0, [0,0,0], [-0.035743, -0.021750, -0.002437], 11, [-0.490333, -0.078453, 10.473502], [-0.029687, -0.057861, 9.863019], [-38.000000, -44.000000, -93.000000], [152.739594, -116.069603, -521.833191]]
DATA[21280, 0, [0,0,0], [-0.077740, 0.021469, -0.105215], 11, [-0.137293, -0.078453, -0.058840], [0.047170, 0.479407, 9.786750], [-38.000000, -36.000000, -93.000000], [152.739594, -119.071404, -511.621185]]
DATA[21340, 0, [0,0,0], [-0.003061, 0.019637, -0.005797], 11, [0.098067, 0.372653, -0.078453], [0.256126, 0.314456, 9.534110], [-43.000000, -42.000000, -95.000000], [156.656006, -122.073196, -531.023987]]
DATA[21400, 0, [0,0,0], [-0.023678, 0.018109, 0.062620], 11, [-0.196133, -0.058840, -0.039227], [-0.087330, 0.149505, 9.886852], [-43.000000, -48.000000, -95.000000], [152.739594, -123.073799, -527.960388]]
DATA[21460, 0, [0,0,0], [-0.074533, 0.051860, 0.062467], 11, [-0.098067, 0.431493, -0.058840], [-0.164188, 0.323882, 9.979805], [-43.000000, -52.000000, -91.000000], [147.844101, -121.072601, -527.960388]]
DATA[21520, 0, [0,0,0], [-0.012683, 0.009557, 0.010391], 11, [-0.019613, 0.431493, -0.098067], [-0.168991, 0.411070, 9.722398], [-41.000000, -50.000000, -93.000000], [155.676895, -121.072601, -520.812012]]
DATA[21580, 0, [0,0,0], [-0.113628, -0.002660, -0.007630], 11, [0.137293, -0.117680, -0.098067], [0.419448, 0.941269, 9.229035], [-40.000000, -39.000000, -93.000000], [149.802307, -113.067802, -520.812012]]
DATA[21640, 0, [0,0,0], [-0.014362, 0.001311, 0.003519], 11, [0.451106, 0.706079, -0.117680], [0.299358, 0.554813, 9.762916], [-41.000000, -27.000000, -96.000000], [153.718704, -116.069603, -527.960388]]
DATA[21700, 0, [0,0,0], [0.244492, -0.005256, 0.002297], 11, [-0.098067, -0.058840, -0.117680], [-0.152179, 0.293248, 9.984572], [-56.000000, -15.000000, -98.000000], [148.823196, -100.059998, -538.172424]]
DATA[21760, 0, [0,0,0], [-0.008865, 0.001463, -0.002895], 11, [0.353039, 0.961052, -0.078453], [0.063982, 0.330951, 9.865402], [-71.000000, 11.000000, -107.000000], [134.136703, -87.052200, -537.151184]]
DATA[21820, 0, [0,0,0], [-0.008254, -0.534113, -1.708431], 11, [-0.098067, -0.019613, -0.137293], [0.858976, 0.090594, 10.261046], [-102.000000, 44.000000, -118.000000], [115.533798, -62.037201, -550.426819]]
DATA[21880, 0, [0,0,0], [-0.647066, -0.168205, 0.007031], 11, [1.902490, 0.019613, 9.433997], [2.429748, 0.957764, 8.018269], [-122.000000, 96.000000, -118.000000], [97.910004, -23.013800, -551.447998]]
DATA[21940, 0, [0,0,0], [-0.577122, -0.098566, -0.008393], 11, [-0.156906, 0.686466, 9.767424], [2.441757, 1.358359, 9.803433], [121.000000, -118.000000, -119.000000], [87.139900, 20.011999, -556.554016]]
DATA[22000, 0, [0,0,0], [-0.012530, -0.004034, 0.004893], 11, [1.274865, 0.764919, 8.825985], [2.362498, 2.105350, 10.325398], [88.000000, -77.000000, -119.000000], [65.599701, 46.027599, -561.659973]]
DATA[22060, 0, [0,0,0], [-0.544288, 0.213586, -0.004423], 11, [-0.019613, 0.647239, 11.336488], [-0.332313, -1.320913, 11.266840], [80.000000, -37.000000, -110.000000], [56.787800, 79.047401, -551.447998]]
DATA[22120, 0, [0,0,0], [-0.007796, 0.300787, 0.003671], 11, [-0.039227, -0.078453, 11.924887], [-0.483626, -0.910892, 10.644773], [61.000000, 263.000000, -99.000000], [47.975899, 119.071404, -536.130005]]
DATA[22180, 0, [0,0,0], [-0.009628, -0.003118, -0.846195], 11, [-0.117680, -0.117680, -0.078453], [1.053521, -0.934457, 10.187160], [61.000000, 294.000000, -91.000000], [40.143101, 151.090607, -537.151184]]
DATA[22240, 0, [0,0,0], [0.158971, 0.723201, -0.479523], 11, [-0.235360, -0.941438, 10.159690], [0.967056, -0.882615, 9.445925], [64.000000, 314.000000, -81.000000], [52.871399, 265.158997, -522.854370]]
DATA[22300, 0, [0,0,0], [-0.015584, 0.376840, -1.040603], 11, [-0.137293, -0.117680, -0.019613], [-0.723805, -0.314713, 8.573601], [54.000000, 314.000000, -85.000000], [38.184898, 168.100800, -530.002808]]
DATA[22360, 0, [0,0,0], [0.475399, 0.002990, 0.004129], 11, [-0.058840, -0.098067, -0.137293], [0.832556, -0.507941, 8.981162], [27.000000, 306.000000, -91.000000], [11.749200, 168.100800, -538.172424]]
DATA[22420, 0, [0,0,0], [-0.008407, -0.455006, -0.283435], 11, [-0.019613, -0.176520, -0.019613], [1.428200, -0.088495, 9.748616], [-7.000000, 297.000000, -94.000000], [-9.791000, 153.091797, -544.299622]]
DATA[22480, 0, [0,0,0], [-0.078656, -0.179047, -0.717302], 11, [-0.156906, -0.078453, -0.058840], [0.693252, -0.229881, 9.689032], [-21.000000, 299.000000, -94.000000], [-28.393900, 158.094803, -526.939209]]
DATA[22540, 0, [0,0,0], [-0.014668, 0.003449, -0.205703], 11, [-0.156906, -0.274586, 10.728476], [1.111164, -0.218099, 9.855868], [-42.000000, 309.000000, -88.000000], [-29.372999, 163.097794, -532.045227]]
DATA[22600, 0, [0,0,0], [0.095135, -0.004645, -0.063829], 11, [0.627626, -0.196133, -0.098067], [0.491501, -0.182753, 9.634212], [-55.000000, 309.000000, -86.000000], [-42.101299, 163.097794, -540.214783]]
DATA[22660, 0, [0,0,0], [-0.151807, -0.008158, -0.007019], 11, [-0.078453, -0.196133, 10.140077], [1.108762, -0.211030, 9.262403], [-56.000000, 313.000000, -86.000000], [-44.059502, 165.098999, -538.172424]]
DATA[22720, 0, [0,0,0], [-0.013141, -0.063441, -0.173632], 11, [1.255251, -0.254973, -0.156906], [1.147191, -0.342991, 10.308714], [-54.000000, 312.000000, -88.000000], [-48.955002, 169.101395, -531.023987]]
DATA[22780, 0, [0,0,0], [-0.232289, 0.172047, -0.048710], 11, [-0.058840, -0.627626, 9.767424], [0.753297, -0.192178, 8.418679], [-48.000000, 322.000000, -83.000000], [-48.955002, 171.102600, -530.002808]]
DATA[22840, 0, [0,0,0], [-0.100647, 0.055830, -0.008241], 11, [0.666852, -0.019613, 10.120462], [0.563555, -0.498516, 9.846334], [-47.000000, 322.000000, -84.000000], [-48.955002, 176.105606, -534.087585]]
DATA[22900, 0, [0,0,0], [-0.004741, 0.004518, 0.103242], 11, [0.725692, -0.235360, 10.767702], [0.508314, -0.342991, 10.203845], [-34.000000, 324.000000, -84.000000], [-35.247601, 167.100204, -534.087585]]
DATA[22960, 0, [0,0,0], [-0.004741, -0.008311, -0.002743], 11, [0.451106, -0.058840, 10.728476], [0.774913, -0.314713, 9.803433], [-34.000000, 320.000000, -85.000000], [-30.352100, 172.103195, -531.023987]]
DATA[23020, 0, [0,0,0], [-0.007185, -0.006172, 0.184335], 11, [0.039227, -0.215746, 10.689249], [-0.118554, -0.154475, 9.941671], [-18.000000, 316.000000, -88.000000], [-26.435699, 165.098999, -528.981628]]
DATA[23080, 0, [0,0,0], [-0.020318, 0.003143, 0.010544], 11, [0.333426, -0.294199, 10.806929], [-0.209822, -0.234594, 9.746232], [-12.000000, 320.000000, -88.000000], [-17.623800, 172.103195, -527.960388]]
DATA[23140, 0, [0,0,0], [-0.004894, -0.006478, 0.014820], 11, [-0.176520, -0.568786, 10.081236], [0.246519, -0.451387, 9.455458], [6.000000, 321.000000, -84.000000], [9.791000, 173.103806, -532.045227]]
DATA[23200, 0, [0,0,0], [-0.009017, 0.008946, 0.000617], 11, [-0.274586, -0.039227, 11.081514], [-0.317903, -0.041366, 9.882086], [8.000000, 303.000000, -88.000000], [4.895500, 155.093002, -533.066406]]
DATA[23260, 0, [0,0,0], [-0.006269, -0.214325, 0.130579], 11, [-0.823759, 0.137293, 10.473502], [-0.642145, -0.104990, 10.029857], [8.000000, 275.000000, -103.000000], [13.707400, 142.085205, -551.447998]]
DATA[23320, 0, [0,0,0], [0.703099, -0.090014, 0.008253], 11, [0.058840, -0.039227, 10.453889], [-0.231438, 0.634932, 9.934521], [11.000000, -17.000000, -112.000000], [-4.895500, 110.066002, -557.575195]]
DATA[23380, 0, [0,0,0], [0.742805, 0.221222, 0.491600], 11, [-0.058840, -0.039227, 11.003061], [-0.382751, 1.443190, 9.748616], [18.000000, -61.000000, -124.000000], [11.749200, 84.050400, -554.511597]]
DATA[23440, 0, [0,0,0], [0.000909, 0.166702, 0.091789], 11, [-0.156906, -0.137293, 11.748367], [0.140840, 1.624636, 10.897413], [38.000000, -84.000000, -128.000000], [29.372999, 60.035999, -559.617615]]
DATA[23500, 0, [0,0,0], [-0.895994, -0.017474, -0.209521], 11, [-0.098067, -0.156906, 10.081236], [0.306563, 1.334794, 9.555560], [43.000000, -41.000000, -115.000000], [29.372999, 76.045601, -556.554016]]
DATA[23560, 0, [0,0,0], [-0.009934, -0.003576, 0.052235], 11, [-0.137293, 0.117680, 9.865490], [-0.229036, 0.861150, 8.201790], [37.000000, 288.000000, -96.000000], [23.498400, 132.079193, -546.341980]]
DATA[23620, 0, [0,0,0], [-0.020013, -0.403388, -0.252739], 11, [-0.098067, -0.117680, 9.787037], [-0.514849, -0.251089, 8.976396], [16.000000, 354.000000, -69.000000], [9.791000, 206.123596, -526.939209]]
DATA[23680, 0, [0,0,0], [-0.017570, -0.009380, -0.003201], 11, [0.333426, -0.117680, -0.098067], [0.039965, -1.351547, 9.703331], [-20.000000, -122.000000, -56.000000], [-12.728300, 229.137405, -513.663574]]
DATA[23740, 0, [0,0,0], [-0.011919, -0.001133, 0.001686], 11, [1.686744, -3.118515, 9.787037], [1.449817, -1.921805, 8.778573], [-89.000000, -82.000000, -29.000000], [-63.641499, 248.148804, -490.175995]]
DATA[23800, 0, [0,0,0], [-0.018791, -0.572750, 0.612857], 11, [2.941995, -0.117680, -0.156906], [2.268828, -1.884102, 8.771422], [-139.000000, -69.000000, -18.000000], [-120.429298, 276.165588, -477.921600]]
DATA[23860, 0, [0,0,0], [-0.004894, -1.308995, 0.002755], 11, [-0.058840, -2.373209, -0.117680], [1.973407, -1.874676, 9.927370], [-186.000000, -108.000000, -31.000000], [-140.011307, 251.150604, -488.133606]]
DATA[23920, 0, [0,0,0], [-0.012988, -0.009532, 0.218696], 11, [-0.019613, 0.353039, 10.100849], [3.508152, -0.486733, 8.821474], [-185.000000, 340.000000, -64.000000], [-150.781403, 201.120605, -514.684814]]
DATA[23980, 0, [0,0,0], [0.946681, 0.005434, 0.530848], 11, [-0.117680, 0.431493, -0.019613], [3.123866, 0.453486, 7.999202], [-160.000000, 292.000000, -85.000000], [-137.074005, 151.090607, -537.151184]]
DATA[24040, 0, [0,0,0], [1.100772, 0.529251, -0.001826], 11, [3.491168, -0.117680, 9.179025], [3.162294, 0.432278, 9.488826], [-137.000000, -17.000000, -107.000000], [-109.659203, 115.069000, -555.532776]]
DATA[24110, 0, [0,0,0], [1.100772, 1.235106, -0.000147], 11, [2.020170, -0.058840, 9.728197], [2.129524, 1.657626, 9.565095], [-72.000000, -97.000000, -647.000000], [-62.662399, 48.028801, -566.765991]]
DATA[24170, 0, [0,0,0], [0.664462, 0.574149, -0.245104], 12, [-0.156906, -0.117680, 9.159411], [-0.740618, 3.007866, 7.920550], [-40.000000, 114.000000, -650.000000], [-28.393900, 10.006000, -575.956787]]
DATA[24230, 0, [0,0,0], [-0.013293, 0.840945, 0.007184], 12, [-0.117680, -0.098067, -0.039227], [-0.325108, 2.819351, 10.253897], [48.000000, 83.000000, -651.000000], [23.498400, -15.009000, -570.850830]]
DATA[24290, 0, [0,0,0], [-0.015584, -0.006172, -0.002743], 12, [-0.921825, -0.019613, -0.019613], [-0.570091, 1.848498, 11.748286], [124.000000, 108.000000, -125.000000], [75.390701, -14.008400, -560.638794]]
DATA[24350, 0, [0,0,0], [-1.247241, 0.950595, -0.212422], 12, [-0.137293, 1.647517, 11.395328], [-1.172941, 1.794300, 10.651923], [-89.000000, -92.000000, -110.000000], [125.324799, 32.019199, -544.299622]]
DATA[24420, 0, [0,0,0], [-0.015126, 0.005281, 0.001686], 12, [-1.745584, 0.686466, 10.453889], [-1.451548, 0.639645, 9.317221], [-111.000000, -5.000000, -95.000000], [120.429298, 118.070801, -533.066406]]
DATA[24480, 0, [0,0,0], [-0.016959, -0.693396, -0.452340], 12, [-1.255251, -0.882599, -0.117680], [-1.278619, -1.092338, 10.437418], [94.000000, 338.000000, -73.000000], [68.537003, 182.109207, -538.172424]]
DATA[24550, 0, [0,0,0], [-0.016806, -1.161930, -0.457685], 12, [0.764919, -2.392823, -0.019613], [0.453073, -1.311487, 9.090797], [32.000000, -94.000000, -46.000000], [31.331200, 237.142197, -499.366791]]
DATA[24610, 0, [0,0,0], [-0.416617, 0.005739, 0.007184], 12, [1.000278, -0.098067, -0.117680], [0.407439, -1.657884, 8.847692], [-57.000000, -65.000000, -32.000000], [-32.310299, 265.158997, -486.091187]]
DATA[24670, 0, [0,0,0], [-0.412647, -2.091361, 0.106297], 12, [-0.078453, -0.098067, 9.100572], [2.283239, -2.583964, 8.823857], [-130.000000, -51.000000, -14.000000], [-88.119003, 274.164398, -484.048798]]
