
Thu Jan  1 00:00:01 1970

Flight Log #3
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.2'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[0, 0, [0,0,0], [0.000000, 0.000000, 0.000000], 0, [0.000000, 0.000000, 0.000000], [0.000000, 0.000000, 0.000000], [0.000000, 0.000000, 0.000000], [0, 0, 0]]
DATA[54270, 0, [0,0,0], [-0.000458, 0.014355, 0.092088], 0, [-0.039227, -0.117680, 10.493115], [0.052642, -0.107677, 9.824930], [-10.000000, -245.000000, -80.000000], [-30, -289, 283]]
DATA[54330, 0, [0,0,0], [-0.116523, 0.013592, 0.094684], 0, [-0.058840, -0.098067, -0.117680], [0.064606, -0.131605, 9.829716], [-4.000000, -243.000000, -81.000000], [-56, -283, 281]]
DATA[54380, 0, [0,0,0], [-0.002749, 0.017257, 0.097433], 0, [-0.078453, -0.098067, 10.434276], [0.074178, -0.112463, 9.848858], [-2.000000, -244.000000, -81.000000], [-63, -292, 273]]
DATA[54430, 0, [0,0,0], [-0.006414, 0.016799, 0.097586], 0, [-0.058840, -0.156906, 10.453889], [0.050249, -0.102891, 9.801002], [-7.000000, -248.000000, -79.000000], [-53, -289, 285]]
DATA[54490, 0, [0,0,0], [-0.114995, 0.014508, 0.092088], 0, [-0.039227, -0.117680, 10.453889], [0.040678, -0.136391, 9.848858], [-7.000000, -244.000000, -82.000000], [-49, -285, 289]]
DATA[54550, 0, [0,0,0], [-0.115606, 0.011759, 0.090713], 0, [-0.039227, -0.078453, 10.395049], [0.078963, -0.126820, 9.824930], [-7.000000, -244.000000, -82.000000], [-46, -286, 294]]
DATA[54610, 0, [0,0,0], [-0.114079, 0.013897, -0.018326], 0, [-0.019613, -0.078453, -0.156906], [0.059821, -0.112463, 9.815358], [-4.000000, -246.000000, -81.000000], [-54, -290, 277]]
DATA[54660, 0, [0,0,0], [-0.000458, 0.014813, 0.097280], 0, [-0.098067, -0.156906, 10.453889], [0.064606, -0.136391, 9.834501], [-4.000000, -246.000000, -81.000000], [-55, -286, 288]]
DATA[54710, 0, [0,0,0], [-0.116217, 0.016646, 0.096669], 0, [-0.019613, -0.117680, 10.395049], [0.066999, -0.122034, 9.801002], [-6.000000, -244.000000, -80.000000], [-50, -291, 281]]
DATA[54770, 0, [0,0,0], [-0.116370, 0.016646, 0.097128], 0, [-0.058840, -0.117680, 10.493115], [0.033500, -0.112463, 9.820144], [-9.000000, -243.000000, -81.000000], [-62, -291, 291]]
DATA[54830, 0, [0,0,0], [-0.004123, 0.014813, 0.096211], 0, [0.019613, -0.098067, 10.414662], [0.093320, -0.117248, 9.829716], [-3.000000, -244.000000, -81.000000], [-61, -290, 272]]
DATA[54880, 0, [0,0,0], [-0.000764, 0.015730, 0.096669], 0, [-0.078453, -0.098067, -0.156906], [0.057428, -0.150748, 9.839287], [-5.000000, -248.000000, -78.000000], [-56, -291, 284]]
DATA[54940, 0, [0,0,0], [-0.112705, 0.012065, 0.094531], 0, [-0.019613, -0.078453, -0.137293], [0.052642, -0.117248, 9.824930], [-10.000000, -248.000000, -80.000000], [-52, -292, 280]]
DATA[54990, 0, [0,0,0], [-0.112094, -0.018937, 0.096364], 0, [-0.039227, -0.098067, 10.355823], [0.090927, -0.083749, 9.824930], [-8.000000, -247.000000, -81.000000], [-61, -286, 273]]
DATA[55040, 0, [0,0,0], [-0.115148, 0.017562, 0.094837], 0, [-0.039227, -0.156906, 10.453889], [0.064606, -0.136391, 9.834501], [-5.000000, -249.000000, -80.000000], [-56, -291, 279]]
DATA[55100, 0, [0,0,0], [-0.116370, 0.014966, 0.095753], 0, [-0.078453, -0.058840, 10.395049], [0.064606, -0.093320, 9.815358], [-8.000000, -248.000000, -80.000000], [-58, -297, 291]]
DATA[55160, 0, [0,0,0], [-0.002902, 0.015119, 0.095448], 0, [0.000000, -0.117680, -0.117680], [0.074178, -0.112463, 9.829716], [-8.000000, -247.000000, -81.000000], [-54, -289, 281]]
DATA[55220, 0, [0,0,0], [-0.117133, -0.018326, 0.094073], 0, [0.058840, -0.058840, 10.493115], [0.055035, -0.112463, 9.829716], [-5.000000, -248.000000, -79.000000], [-52, -293, 278]]
DATA[55270, 0, [0,0,0], [-0.115148, 0.017868, 0.096669], 0, [-0.019613, -0.078453, -0.117680], [0.078963, -0.126820, 9.815358], [-4.000000, -248.000000, -79.000000], [-50, -288, 276]]
DATA[55320, 0, [0,0,0], [-0.001680, 0.012523, 0.092088], 0, [-0.117680, -0.098067, 10.473502], [0.086142, -0.102891, 9.810573], [-5.000000, -245.000000, -78.000000], [-59, -291, 280]]
DATA[55380, 0, [0,0,0], [-0.112246, 0.016341, 0.093310], 0, [-0.019613, -0.196133, -0.156906], [0.066999, -0.088534, 9.810573], [-9.000000, -244.000000, -81.000000], [-52, -293, 277]]
DATA[55440, 0, [0,0,0], [-0.116981, 0.018479, 0.093310], 0, [-0.019613, -0.117680, -0.098067], [0.100499, -0.122034, 9.824930], [-4.000000, -246.000000, -80.000000], [-61, -294, 287]]
DATA[55490, 0, [0,0,0], [-0.111025, 0.013134, 0.093157], 0, [-0.039227, -0.156906, -0.039227], [0.040678, -0.150748, 9.839287], [-6.000000, -247.000000, -81.000000], [-52, -283, 281]]
DATA[55550, 0, [0,0,0], [-0.115912, 0.014050, 0.096669], 0, [-0.019613, -0.098067, -0.098067], [0.086142, -0.112463, 9.820144], [-6.000000, -246.000000, -79.000000], [-54, -281, 299]]
DATA[55600, 0, [0,0,0], [-0.000764, 0.014050, 0.094837], 0, [0.019613, -0.156906, -0.117680], [0.028714, -0.122034, 9.820144], [-7.000000, -246.000000, -82.000000], [-56, -288, 296]]
DATA[55660, 0, [0,0,0], [-0.116217, 0.011912, 0.097128], 0, [0.019613, -0.156906, -0.156906], [0.033500, -0.145962, 9.839287], [-6.000000, -247.000000, -82.000000], [-50, -293, 295]]
DATA[55720, 0, [0,0,0], [-0.004276, 0.010232, 0.094531], 0, [-0.019613, -0.117680, 10.453889], [0.040678, -0.126820, 9.824930], [-4.000000, -248.000000, -79.000000], [-52, -286, 286]]
DATA[55770, 0, [0,0,0], [-0.001527, -0.007330, 0.090561], 0, [-0.039227, -0.098067, 10.453889], [0.064606, -0.098106, 9.815358], [-4.000000, -247.000000, -80.000000], [-52, -293, 285]]
DATA[55820, 0, [0,0,0], [-0.111025, 0.017104, 0.095295], 0, [-0.058840, -0.176520, -0.137293], [0.064606, -0.131605, 9.848858], [-10.000000, -246.000000, -81.000000], [-54, -297, 285]]
DATA[55880, 0, [0,0,0], [-0.115454, 0.014966, 0.094837], 0, [0.058840, -0.098067, 10.493115], [0.064606, -0.112463, 9.844072], [-6.000000, -245.000000, -78.000000], [-53, -296, 283]]
DATA[55930, 0, [0,0,0], [-0.114995, 0.015424, 0.095448], 0, [-0.019613, -0.137293, -0.117680], [0.033500, -0.155533, 9.839287], [-4.000000, -245.000000, -78.000000], [-57, -286, 292]]
DATA[55990, 0, [0,0,0], [-0.115148, 0.015272, -0.019395], 0, [-0.117680, -0.156906, 10.473502], [0.057428, -0.117248, 9.810573], [-4.000000, -246.000000, -80.000000], [-54, -290, 285]]
DATA[56050, 0, [0,0,0], [-0.114690, -0.017257, 0.093157], 0, [-0.058840, -0.098067, 10.414662], [0.076570, -0.117248, 9.829716], [-8.000000, -245.000000, -79.000000], [-55, -288, 288]]
DATA[56100, 0, [0,0,0], [-0.001222, 0.012675, -0.018937], 0, [-0.019613, -0.078453, 10.414662], [0.066999, -0.112463, 9.810573], [-3.000000, -245.000000, -75.000000], [-46, -286, 282]]
DATA[56160, 0, [0,0,0], [-0.114385, 0.015730, 0.095295], 1, [0.019613, -0.098067, 10.473502], [0.078963, -0.122034, 9.834501], [-4.000000, -246.000000, -78.000000], [-45, -286, 285]]
DATA[56210, 0, [0,0,0], [-0.117286, 0.010690, 0.092546], 1, [-0.078453, -0.176520, -0.078453], [0.062213, -0.093320, 9.829716], [-8.000000, -245.000000, -80.000000], [-47, -292, 281]]
DATA[56270, 0, [0,0,0], [-0.113926, 0.012065, -0.017562], 1, [-0.078453, -0.098067, -0.156906], [0.059821, -0.112463, 9.863214], [-7.000000, -243.000000, -80.000000], [-47, -284, 289]]
DATA[56320, 0, [0,0,0], [-0.001069, 0.018631, 0.097586], 1, [-0.019613, -0.078453, -0.078453], [0.066999, -0.126820, 9.820144], [-9.000000, -246.000000, -80.000000], [-51, -284, 283]]
DATA[56370, 0, [0,0,0], [-0.001985, 0.016188, 0.095295], 1, [-0.078453, -0.078453, 10.414662], [0.052642, -0.150748, 9.844072], [-8.000000, -244.000000, -81.000000], [-47, -282, 288]]
DATA[56430, 0, [0,0,0], [-0.007178, 0.014203, -0.016493], 1, [-0.058840, -0.156906, 10.434276], [0.071785, -0.117248, 9.829716], [0.000000, -244.000000, -79.000000], [-46, -289, 283]]
DATA[56490, 0, [0,0,0], [-0.111636, 0.011301, 0.091630], 1, [-0.058840, -0.078453, 10.453889], [0.055035, -0.117248, 9.853643], [-3.000000, -245.000000, -79.000000], [-48, -292, 285]]
DATA[56540, 0, [0,0,0], [-0.114690, 0.010232, 0.097128], 1, [-0.098067, -0.098067, 10.355823], [0.059821, -0.102891, 9.820144], [-10.000000, -247.000000, -80.000000], [-48, -293, 286]]
DATA[56600, 0, [0,0,0], [-0.115148, 0.012981, 0.096364], 1, [-0.019613, -0.156906, 10.434276], [0.055035, -0.131605, 9.844072], [-8.000000, -246.000000, -81.000000], [-53, -292, 288]]
DATA[56650, 0, [0,0,0], [-0.000305, 0.016799, 0.095295], 1, [0.058840, -0.058840, -0.137293], [0.043071, -0.112463, 9.844072], [-3.000000, -247.000000, -81.000000], [-51, -286, 292]]
DATA[56710, 0, [0,0,0], [-0.115606, 0.014050, 0.093462], 1, [-0.078453, -0.078453, 10.453889], [0.047856, -0.102891, 9.801002], [-2.000000, -245.000000, -79.000000], [-54, -291, 288]]
DATA[56770, 0, [0,0,0], [-0.117133, -0.019395, -0.019242], 1, [-0.039227, -0.117680, 10.355823], [0.074178, -0.122034, 9.801002], [-5.000000, -248.000000, -80.000000], [-47, -286, 288]]
DATA[56820, 0, [0,0,0], [-0.111788, 0.016188, 0.095600], 1, [-0.019613, -0.078453, 10.473502], [0.076570, -0.126820, 9.834501], [-6.000000, -246.000000, -81.000000], [-46, -279, 290]]
DATA[56870, 0, [0,0,0], [-0.111788, 0.014203, 0.093768], 1, [-0.058840, -0.098067, 10.473502], [0.059821, -0.098106, 9.805787], [-1.000000, -244.000000, -80.000000], [-60, -283, 286]]
DATA[56930, 0, [0,0,0], [-0.114385, 0.011148, 0.094684], 1, [0.000000, -0.196133, 10.473502], [0.062213, -0.126820, 9.829716], [2.000000, -243.000000, -79.000000], [-56, -284, 285]]
DATA[56990, 0, [0,0,0], [-0.117286, 0.012981, 0.095142], 1, [0.019613, -0.019613, 10.493115], [0.047856, -0.083749, 9.834501], [-10.000000, -244.000000, -80.000000], [-42, -290, 286]]
DATA[57050, 0, [0,0,0], [-0.112399, -0.017868, 0.095600], 1, [-0.039227, -0.176520, -0.156906], [0.055035, -0.131605, 9.824930], [-1.000000, -246.000000, -79.000000], [-49, -289, 290]]
DATA[57110, 0, [0,0,0], [-0.115301, 0.011148, 0.094226], 1, [0.000000, -0.078453, -0.137293], [0.043071, -0.088534, 9.834501], [-2.000000, -245.000000, -80.000000], [-48, -286, 275]]
DATA[57160, 0, [0,0,0], [-0.003207, 0.014203, 0.093310], 1, [0.000000, -0.156906, 10.453889], [0.090927, -0.107677, 9.786645], [-4.000000, -250.000000, -80.000000], [-51, -290, 279]]
DATA[57210, 0, [0,0,0], [-0.114690, 0.017868, 0.093921], 1, [-0.039227, -0.215746, -0.156906], [0.064606, -0.117248, 9.820144], [-6.000000, -247.000000, -80.000000], [-49, -290, 284]]
DATA[57270, 0, [0,0,0], [-0.114537, 0.018021, 0.094073], 1, [0.019613, -0.058840, 10.395049], [0.031107, -0.098106, 9.815358], [-4.000000, -243.000000, -79.000000], [-60, -288, 297]]
DATA[57320, 0, [0,0,0], [-0.003054, 0.013439, -0.019090], 1, [-0.039227, -0.058840, -0.058840], [0.093320, -0.117248, 9.815358], [-6.000000, -246.000000, -81.000000], [-56, -286, 282]]
DATA[57380, 0, [0,0,0], [-0.000458, 0.012981, 0.096669], 1, [-0.039227, -0.156906, 10.473502], [0.076570, -0.088534, 9.810573], [-9.000000, -245.000000, -82.000000], [-55, -285, 280]]
DATA[57440, 0, [0,0,0], [-0.109498, 0.014203, 0.096059], 1, [0.019613, -0.156906, -0.137293], [0.078963, -0.112463, 9.824930], [-8.000000, -245.000000, -80.000000], [-51, -285, 290]]
DATA[57490, 0, [0,0,0], [-0.116981, 0.014508, 0.097280], 1, [0.058840, -0.058840, 10.493115], [0.076570, -0.112463, 9.848858], [0.000000, -247.000000, -78.000000], [-51, -289, 290]]
DATA[57550, 0, [0,0,0], [-0.115912, 0.015577, 0.092699], 1, [-0.117680, -0.039227, 10.473502], [0.043071, -0.098106, 9.786645], [-5.000000, -244.000000, -79.000000], [-50, -289, 284]]
DATA[57600, 0, [0,0,0], [-0.112857, 0.015882, 0.097433], 1, [-0.019613, -0.098067, 10.375436], [0.057428, -0.131605, 9.853643], [-9.000000, -245.000000, -79.000000], [-49, -283, 291]]
DATA[57660, 0, [0,0,0], [-0.117133, 0.014966, 0.096059], 1, [0.019613, -0.098067, 10.473502], [0.055035, -0.126820, 9.801002], [-5.000000, -247.000000, -81.000000], [-56, -292, 289]]
DATA[57710, 0, [0,0,0], [-0.115148, 0.010996, -0.017562], 1, [-0.058840, -0.098067, 10.414662], [0.055035, -0.098106, 9.834501], [-6.000000, -246.000000, -81.000000], [-53, -291, 296]]
DATA[57770, 0, [0,0,0], [-0.116523, 0.015119, -0.019548], 1, [0.000000, -0.156906, 10.473502], [0.062213, -0.102891, 9.801002], [-6.000000, -245.000000, -80.000000], [-56, -290, 282]]
DATA[57820, 0, [0,0,0], [-0.114232, 0.014203, 0.093615], 1, [-0.117680, -0.117680, -0.039227], [0.047856, -0.088534, 9.820144], [-4.000000, -247.000000, -80.000000], [-52, -285, 285]]
DATA[57880, 0, [0,0,0], [-0.113926, 0.016952, 0.093615], 1, [0.019613, -0.156906, -0.078453], [0.062213, -0.131605, 9.848858], [-6.000000, -244.000000, -75.000000], [-54, -281, 284]]
DATA[57930, 0, [0,0,0], [-0.001527, 0.018173, 0.092852], 1, [-0.058840, -0.098067, -0.078453], [0.093320, -0.155533, 9.824930], [-10.000000, -245.000000, -81.000000], [-54, -281, 292]]
DATA[57990, 0, [0,0,0], [-0.110108, 0.009927, 0.090561], 1, [0.000000, -0.156906, 10.453889], [0.059821, -0.126820, 9.801002], [-5.000000, -246.000000, -81.000000], [-51, -287, 283]]
DATA[58050, 0, [0,0,0], [-0.114232, 0.011454, -0.018021], 1, [0.000000, -0.039227, 10.395049], [0.059821, -0.126820, 9.853643], [-6.000000, -246.000000, -80.000000], [-59, -282, 292]]
DATA[58100, 0, [0,0,0], [-0.114995, 0.019242, 0.092852], 1, [0.000000, -0.137293, 10.493115], [0.069392, -0.117248, 9.820144], [-3.000000, -246.000000, -77.000000], [-56, -277, 287]]
DATA[58160, 0, [0,0,0], [-0.109956, 0.017868, 0.095448], 1, [-0.078453, -0.019613, 10.493115], [0.059821, -0.107677, 9.829716], [-5.000000, -246.000000, -81.000000], [-56, -287, 293]]
DATA[58210, 0, [0,0,0], [-0.112857, 0.015577, 0.092241], 1, [-0.039227, -0.098067, 10.453889], [0.045464, -0.136391, 9.824930], [-5.000000, -246.000000, -79.000000], [-51, -286, 284]]
DATA[58260, 0, [0,0,0], [-0.111788, 0.016188, 0.095600], 1, [-0.039227, -0.117680, 10.473502], [0.043071, -0.117248, 9.839287], [-5.000000, -244.000000, -79.000000], [-59, -289, 285]]
DATA[58320, 0, [0,0,0], [-0.001222, 0.017715, 0.092546], 1, [0.019613, -0.117680, 10.414662], [0.057428, -0.102891, 9.829716], [-6.000000, -248.000000, -79.000000], [-56, -288, 288]]
DATA[58380, 0, [0,0,0], [-0.109345, 0.014813, 0.091172], 1, [0.019613, -0.078453, -0.156906], [0.081356, -0.098106, 9.848858], [-9.000000, -247.000000, -81.000000], [-56, -286, 292]]
DATA[58430, 0, [0,0,0], [-0.116370, 0.017410, 0.096517], 1, [-0.058840, -0.117680, 10.395049], [0.052642, -0.131605, 9.844072], [-5.000000, -247.000000, -80.000000], [-60, -286, 292]]
DATA[58490, 0, [0,0,0], [-0.116523, 0.017562, 0.093310], 1, [0.019613, -0.039227, 10.434276], [0.076570, -0.107677, 9.853643], [-5.000000, -247.000000, -77.000000], [-56, -286, 284]]
DATA[58540, 0, [0,0,0], [-0.112246, 0.013744, 0.093768], 1, [-0.039227, -0.137293, -0.137293], [0.035892, -0.102891, 9.815358], [-6.000000, -245.000000, -79.000000], [-53, -295, 282]]
DATA[58600, 0, [0,0,0], [-0.000916, 0.008705, 0.087354], 1, [0.039227, -0.039227, 10.473502], [0.064606, -0.122034, 9.829716], [-5.000000, -244.000000, -84.000000], [-59, -291, 284]]
DATA[58660, 0, [0,0,0], [-0.115301, 0.017104, 0.095906], 1, [-0.058840, -0.019613, 10.473502], [0.071785, -0.112463, 9.805787], [-6.000000, -244.000000, -81.000000], [-58, -285, 275]]
DATA[58710, 0, [0,0,0], [-0.114843, 0.016799, 0.091324], 1, [-0.058840, -0.098067, -0.117680], [0.071785, -0.131605, 9.829716], [-3.000000, -245.000000, -81.000000], [-59, -286, 287]]
DATA[58770, 0, [0,0,0], [-0.115301, 0.015119, 0.090713], 1, [-0.039227, -0.039227, -0.137293], [0.043071, -0.117248, 9.839287], [-8.000000, -246.000000, -80.000000], [-62, -288, 293]]
DATA[58820, 0, [0,0,0], [-0.112246, 0.015730, 0.094990], 1, [0.019613, -0.137293, -0.156906], [0.071785, -0.112463, 9.796216], [-7.000000, -243.000000, -79.000000], [-63, -281, 286]]
DATA[58880, 0, [0,0,0], [-0.113774, 0.015272, 0.091783], 1, [0.000000, 0.000000, 10.453889], [0.043071, -0.088534, 9.834501], [-5.000000, -244.000000, -78.000000], [-55, -280, 287]]
DATA[58940, 0, [0,0,0], [-0.114385, 0.010843, 0.091324], 1, [-0.039227, -0.137293, -0.019613], [0.064606, -0.126820, 9.848858], [-2.000000, -244.000000, -81.000000], [-57, -285, 286]]
DATA[58990, 0, [0,0,0], [-0.111788, 0.013744, 0.093310], 1, [-0.058840, -0.039227, 10.453889], [0.038285, -0.131605, 9.839287], [-7.000000, -245.000000, -84.000000], [-57, -281, 290]]
DATA[59040, 0, [0,0,0], [-0.113621, 0.015577, 0.093157], 1, [-0.078453, -0.098067, -0.156906], [0.074178, -0.122034, 9.839287], [-8.000000, -245.000000, -80.000000], [-58, -283, 288]]
DATA[59100, 0, [0,0,0], [-0.114843, 0.015272, 0.094531], 1, [0.000000, -0.098067, 10.453889], [0.052642, -0.112463, 9.820144], [-5.000000, -245.000000, -81.000000], [-56, -283, 292]]
DATA[59150, 0, [0,0,0], [-0.113468, 0.009316, -0.018937], 1, [-0.039227, -0.156906, 10.434276], [0.055035, -0.107677, 9.839287], [-4.000000, -246.000000, -77.000000], [-45, -279, 291]]
DATA[59210, 0, [0,0,0], [-0.112399, 0.014203, 0.089797], 1, [-0.019613, -0.137293, 10.395049], [0.043071, -0.083749, 9.844072], [-9.000000, -247.000000, -80.000000], [-48, -288, 285]]
DATA[59270, 0, [0,0,0], [-0.107665, 0.011912, -0.016493], 1, [-0.039227, -0.137293, 10.434276], [0.062213, -0.117248, 9.805787], [-11.000000, -243.000000, -81.000000], [-52, -290, 294]]
DATA[59320, 0, [0,0,0], [-0.113468, 0.013897, 0.096059], 1, [-0.019613, -0.098067, 10.434276], [0.071785, -0.122034, 9.801002], [-6.000000, -244.000000, -79.000000], [-55, -281, 296]]
DATA[59370, 0, [0,0,0], [-0.108581, 0.014661, 0.090103], 1, [-0.039227, -0.058840, -0.137293], [0.074178, -0.107677, 9.810573], [-4.000000, -248.000000, -78.000000], [-56, -289, 284]]
DATA[59430, 0, [0,0,0], [-0.108276, 0.016188, 0.094837], 1, [-0.019613, -0.137293, -0.137293], [0.071785, -0.126820, 9.834501], [-7.000000, -245.000000, -81.000000], [-57, -284, 288]]
DATA[59490, 0, [0,0,0], [-0.114232, 0.017104, 0.093004], 1, [0.000000, -0.137293, -0.137293], [0.045464, -0.117248, 9.844072], [-7.000000, -247.000000, -80.000000], [-54, -283, 297]]
DATA[59550, 0, [0,0,0], [-0.112857, 0.016341, 0.093462], 1, [0.078453, -0.058840, 10.493115], [0.062213, -0.126820, 9.829716], [-3.000000, -248.000000, -79.000000], [-56, -288, 288]]
DATA[59600, 0, [0,0,0], [-0.116523, 0.014355, 0.094531], 1, [-0.039227, -0.078453, 10.414662], [0.047856, -0.117248, 9.839287], [-5.000000, -247.000000, -76.000000], [-52, -286, 288]]
DATA[59660, 0, [0,0,0], [-0.114537, 0.015272, 0.093310], 1, [-0.058840, -0.137293, -0.098067], [0.090927, -0.141177, 9.824930], [-4.000000, -246.000000, -79.000000], [-62, -274, 282]]
DATA[59720, 0, [0,0,0], [-0.114232, 0.013897, 0.091935], 1, [0.019613, -0.019613, 10.355823], [0.069392, -0.112463, 9.829716], [-10.000000, -248.000000, -81.000000], [-53, -286, 277]]
DATA[59770, 0, [0,0,0], [-0.114079, 0.012981, 0.093157], 1, [0.000000, -0.078453, 10.493115], [0.059821, -0.122034, 9.829716], [-3.000000, -246.000000, -79.000000], [-57, -290, 285]]
DATA[59820, 0, [0,0,0], [-0.113163, 0.012981, 0.093921], 1, [-0.019613, -0.098067, -0.117680], [0.059821, -0.145962, 9.858429], [-1.000000, -245.000000, -79.000000], [-56, -290, 282]]
DATA[59880, 0, [0,0,0], [-0.115148, 0.013592, 0.097128], 1, [-0.039227, -0.078453, 10.414662], [0.035892, -0.145962, 9.844072], [-8.000000, -244.000000, -78.000000], [-46, -290, 286]]
DATA[59940, 0, [0,0,0], [-0.114843, 0.017104, 0.092699], 1, [0.000000, -0.078453, 10.453889], [0.028714, -0.122034, 9.815358], [-9.000000, -245.000000, -80.000000], [18, -290, 282]]
DATA[59990, 0, [0,0,0], [-0.116523, 0.010996, -0.018479], 1, [-0.058840, -0.058840, 10.395049], [0.035892, -0.102891, 9.805787], [-5.000000, -248.000000, -79.000000], [-54, -284, 285]]
DATA[60050, 0, [0,0,0], [-0.107970, 0.013592, 0.088881], 1, [-0.019613, -0.078453, 10.375436], [0.057428, -0.136391, 9.829716], [-4.000000, -245.000000, -78.000000], [-52, -292, 288]]
DATA[60100, 0, [0,0,0], [-0.110261, 0.015882, 0.094531], 1, [-0.137293, -0.098067, 10.395049], [0.081356, -0.155533, 9.824930], [-7.000000, -243.000000, -79.000000], [-54, -291, 293]]
DATA[60150, 0, [0,0,0], [-0.116523, 0.013439, 0.090866], 1, [0.000000, -0.039227, 10.434276], [0.088534, -0.122034, 9.815358], [-6.000000, -243.000000, -79.000000], [-54, -297, 286]]
DATA[60210, 0, [0,0,0], [-0.112399, 0.012675, 0.090561], 1, [0.000000, -0.039227, 10.414662], [0.057428, -0.131605, 9.853643], [-2.000000, -246.000000, -78.000000], [-65, -286, 288]]
DATA[60270, 0, [0,0,0], [-0.112094, -0.018937, 0.090255], 1, [-0.137293, -0.137293, 10.434276], [0.050249, -0.122034, 9.839287], [-7.000000, -247.000000, -76.000000], [-55, -288, 287]]
DATA[60330, 0, [0,0,0], [-0.106291, 0.012523, 0.089034], 1, [-0.078453, -0.078453, -0.137293], [0.055035, -0.117248, 9.834501], [-5.000000, -245.000000, -76.000000], [-57, -293, 281]]
DATA[60380, 0, [0,0,0], [-0.115912, 0.014355, 0.094684], 1, [-0.078453, -0.078453, 10.434276], [0.059821, -0.136391, 9.829716], [-9.000000, -248.000000, -80.000000], [-54, -284, 280]]
DATA[60430, 0, [0,0,0], [-0.116828, 0.013744, 0.094226], 1, [-0.019613, -0.156906, -0.156906], [0.033500, -0.117248, 9.824930], [-2.000000, -246.000000, -81.000000], [-60, -289, 293]]
DATA[60490, 0, [0,0,0], [-0.110261, 0.010079, 0.094990], 1, [-0.019613, -0.098067, 10.453889], [0.066999, -0.107677, 9.829716], [-4.000000, -248.000000, -78.000000], [-53, -280, 287]]
DATA[60550, 0, [0,0,0], [-0.116828, 0.011454, 0.091935], 1, [0.019613, -0.117680, -0.156906], [0.014357, -0.112463, 9.824930], [-9.000000, -247.000000, -76.000000], [-56, -288, 285]]
DATA[60600, 0, [0,0,0], [-0.113926, 0.014661, 0.094379], 1, [0.000000, -0.137293, -0.156906], [0.059821, -0.112463, 9.839287], [-8.000000, -245.000000, -77.000000], [-57, -277, 282]]
DATA[60660, 0, [0,0,0], [-0.108887, -0.018173, 0.096822], 1, [-0.078453, -0.078453, -0.019613], [0.055035, -0.102891, 9.824930], [-3.000000, -240.000000, -77.000000], [-53, -280, 290]]
DATA[60710, 0, [0,0,0], [-0.115301, 0.019242, 0.094379], 1, [0.078453, -0.078453, -0.137293], [0.069392, -0.107677, 9.848858], [-6.000000, -246.000000, -80.000000], [-58, -280, 286]]
DATA[60770, 0, [0,0,0], [-0.116675, 0.017410, 0.089950], 1, [0.000000, -0.156906, 10.493115], [0.052642, -0.136391, 9.786645], [-9.000000, -245.000000, -80.000000], [-54, -281, 288]]
DATA[60830, 0, [0,0,0], [-0.117133, 0.013439, 0.096669], 1, [-0.019613, -0.117680, 10.453889], [0.081356, -0.112463, 9.815358], [-7.000000, -245.000000, -80.000000], [-56, -285, 287]]
DATA[60880, 0, [0,0,0], [-0.114385, 0.014966, 0.090103], 1, [-0.058840, -0.117680, -0.156906], [0.066999, -0.131605, 9.848858], [-2.000000, -246.000000, -77.000000], [-48, -283, 285]]
DATA[60940, 0, [0,0,0], [-0.108581, 0.009774, 0.090255], 1, [-0.078453, 0.000000, 10.493115], [0.047856, -0.117248, 9.820144], [-5.000000, -248.000000, -80.000000], [-56, -281, 285]]
DATA[60990, 0, [0,0,0], [-0.114079, 0.015882, 0.095753], 1, [-0.058840, -0.098067, 10.453889], [0.028714, -0.112463, 9.805787], [-7.000000, -247.000000, -83.000000], [-56, -286, 288]]
DATA[61040, 0, [0,0,0], [-0.111636, 0.013439, 0.090866], 1, [-0.019613, -0.098067, -0.098067], [0.069392, -0.122034, 9.796216], [-6.000000, -248.000000, -81.000000], [-59, -287, 287]]
DATA[61100, 0, [0,0,0], [-0.115301, 0.011148, -0.014508], 1, [0.019613, -0.098067, -0.156906], [0.043071, -0.112463, 9.815358], [-5.000000, -244.000000, -79.000000], [-54, -286, 285]]
DATA[61160, 0, [0,0,0], [-0.111788, 0.017562, 0.093921], 1, [0.000000, -0.058840, 10.434276], [0.064606, -0.126820, 9.834501], [-5.000000, -244.000000, -81.000000], [-49, -283, 301]]
DATA[61210, 0, [0,0,0], [-0.113163, 0.014813, 0.094073], 1, [-0.019613, -0.156906, 10.453889], [0.057428, -0.102891, 9.815358], [-8.000000, -246.000000, -76.000000], [-58, -284, 284]]
DATA[61280, 0, [0,0,0], [-0.112705, 0.014508, 0.088270], 1, [0.000000, -0.039227, 10.434276], [0.062213, -0.122034, 9.834501], [-4.000000, -245.000000, -79.000000], [-54, -290, 299]]
DATA[61330, 0, [0,0,0], [-0.113621, 0.015577, 0.088728], 1, [-0.039227, -0.078453, 10.395049], [0.083749, -0.102891, 9.834501], [-8.000000, -244.000000, -82.000000], [-53, -279, 289]]
