
Thu Jan  1 00:00:01 1970

Flight Log #13
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.2'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[6810, 0, [0,0,0], [0.281449, 0.004823, 0.103548], 10, [-1.451384, -0.196133, -0.078453], [-1.612469, -0.142693, 10.461252], [69.000000, 333.000000, -94.000000], [50.913200, 186.111603, -536.130005]]
DATA[6870, 0, [0,0,0], [0.084903, 0.217404, 0.497250], 10, [-0.196133, -0.608012, 10.983448], [0.102411, -1.078200, 10.561355], [72.000000, 335.000000, -95.000000], [60.704201, 185.110992, -541.236023]]
DATA[6930, 0, [0,0,0], [0.320697, 0.050638, 0.000312], 10, [-0.078453, -0.921825, 10.493115], [-1.672513, -0.338278, 8.733289], [77.000000, 335.000000, -88.000000], [67.557899, 184.110397, -532.045227]]
DATA[6990, 0, [0,0,0], [0.290765, -0.184392, -0.214866], 10, [0.333426, 0.039227, 7.551121], [-1.072065, -0.321783, 8.881059], [67.000000, 320.000000, -98.000000], [64.620598, 170.102005, -537.151184]]
DATA[7050, 0, [0,0,0], [-0.007032, -0.009380, 0.056358], 10, [-0.117680, -0.176520, 11.689528], [-0.848699, -1.101764, 12.987654], [90.000000, 282.000000, -107.000000], [75.390701, 138.082794, -548.384399]]
DATA[7110, 0, [0,0,0], [0.513425, 0.005587, -0.000147], 10, [-1.451384, -0.235360, -0.019613], [-0.341920, 1.264101, 7.350917], [88.000000, 280.000000, -109.000000], [79.307098, 134.080399, -543.278381]]
DATA[7180, 0, [0,0,0], [-0.384547, -0.133080, -0.000299], 10, [-0.156906, -0.098067, 5.334818], [-0.601314, 1.108576, 7.858581], [87.000000, 284.000000, -110.000000], [72.453400, 138.082794, -537.151184]]
DATA[7240, 0, [0,0,0], [-0.013599, -0.302289, 0.027953], 10, [-1.157185, -0.117680, 13.552790], [-1.278619, -1.073487, 14.472510], [87.000000, 258.000000, -116.000000], [64.620598, 135.080994, -566.765991]]
DATA[7300, 0, [0,0,0], [-0.014362, 0.002685, -0.869102], 10, [-2.471276, 2.530116, -0.137293], [-2.955070, 2.199607, 8.816708], [52.000000, 309.000000, -104.000000], [33.289398, 162.097198, -554.511597]]
DATA[7360, 0, [0,0,0], [-0.008101, 0.004212, 0.006573], 10, [-0.196133, -0.098067, 10.081236], [-0.694984, -0.114416, 9.271936], [51.000000, 360.000000, -82.000000], [41.122200, 204.122406, -538.172424]]
DATA[7420, 0, [0,0,0], [0.639263, 0.008641, 0.759770], 10, [-0.039227, -0.019613, 10.767702], [0.318572, 0.026970, 8.800024], [47.000000, 345.000000, -86.000000], [34.268501, 206.123596, -528.981628]]
DATA[7480, 0, [0,0,0], [0.824966, -0.053209, 0.211671], 10, [-0.058840, -0.176520, 10.689249], [-0.413974, -0.616337, 11.598133], [73.000000, 289.000000, -106.000000], [65.599701, 160.095993, -545.320801]]
DATA[7540, 0, [0,0,0], [-0.193346, -1.148491, 0.010544], 10, [-0.078453, 1.372931, -0.117680], [-0.289081, 0.394575, 9.262403], [23.000000, 261.000000, -120.000000], [20.561100, 119.071404, -561.659973]]
DATA[7600, 0, [0,0,0], [-0.147989, -0.008921, 0.058649], 10, [1.274865, 0.098067, 11.022675], [1.161602, 0.194278, 11.548081], [40.000000, -2.000000, -124.000000], [32.310299, 117.070198, -567.787170]]
DATA[7660, 0, [0,0,0], [-0.010850, -0.005103, 0.092400], 10, [0.431493, -0.156906, -0.117680], [0.782118, 0.571308, 6.940973], [67.000000, 268.000000, -119.000000], [53.850498, 131.078598, -560.638794]]
DATA[7720, 0, [0,0,0], [-1.039700, 0.368441, -0.007782], 10, [-0.254973, 1.588677, 8.610239], [-3.358572, 0.559526, 12.768380], [73.000000, 283.000000, -112.000000], [53.850498, 133.079803, -559.617615]]
DATA[7780, 0, [0,0,0], [-0.002451, 0.206561, 0.000770], 10, [-0.039227, -0.078453, 11.316874], [-3.781287, -0.187466, 11.605283], [91.000000, 325.000000, -92.000000], [72.453400, 164.098404, -537.151184]]
DATA[7840, 0, [0,0,0], [-0.012835, -0.326419, 0.008100], 10, [-1.549451, -0.137293, -0.156906], [-1.953523, -0.628120, 10.487469], [91.000000, 347.000000, -82.000000], [82.244400, 189.113403, -519.790771]]
DATA[7900, 0, [0,0,0], [0.525184, -0.008311, -0.004117], 10, [-0.588399, 0.411879, 10.493115], [-0.954377, -0.807209, 9.681880], [69.000000, 321.000000, -96.000000], [67.557899, 177.106201, -528.981628]]
DATA[7960, 0, [0,0,0], [0.955081, -0.420186, 0.092705], 10, [-0.137293, -0.137293, -0.019613], [-0.147375, -0.687031, 10.415967], [55.000000, 274.000000, -114.000000], [49.934101, 142.085205, -552.469177]]
DATA[8020, 0, [0,0,0], [-0.003367, -0.003882, -0.097274], 11, [-0.117680, -0.058840, -0.156906], [0.421849, 0.434634, 10.966533], [72.000000, -11.000000, -122.000000], [52.871399, 119.071404, -555.532776]]
DATA[8090, 0, [0,0,0], [-0.012072, 0.444952, 0.092552], 11, [-0.156906, -0.117680, 10.689249], [-1.533209, 2.110063, 6.102017], [35.000000, 266.000000, -118.000000], [25.456600, 133.079803, -557.575195]]
DATA[8140, 0, [0,0,0], [-0.017570, 0.250391, -0.050543], 11, [-0.039227, -0.058840, 11.101128], [-0.305894, 0.521823, 10.270579], [49.000000, 281.000000, -114.000000], [30.352100, 141.084595, -552.469177]]
DATA[8210, 0, [0,0,0], [-0.006421, -0.002049, -0.165233], 11, [-0.098067, -0.019613, 10.042009], [0.015947, 0.151862, 9.119399], [40.000000, 312.000000, -101.000000], [34.268501, 165.098999, -543.278381]]
DATA[8270, 0, [0,0,0], [-0.002909, -0.878641, -0.683094], 11, [-0.156906, -0.137293, -0.117680], [-1.646094, -0.201604, 9.488826], [40.000000, 312.000000, -101.000000], [0.000000, 206.123596, -525.918030]]
DATA[8330, 0, [0,0,0], [-0.010850, 1.513966, 0.008711], 11, [-0.078453, -1.157185, -0.039227], [0.724475, -0.901467, 7.255581], [14.000000, 382.000000, -74.000000], [-5.874600, 226.135605, -516.727173]]
DATA[8390, 0, [0,0,0], [0.479522, 0.002990, 0.052693], 11, [-0.902212, -0.843372, -0.098067], [0.529930, -0.604555, 8.101687], [31.000000, 357.000000, -87.000000], [36.226700, 209.125397, -517.748413]]
DATA[8460, 0, [0,0,0], [0.291681, 0.009252, -0.001521], 11, [-0.019613, -0.117680, 8.237586], [-0.029687, -0.531506, 8.506866], [3.000000, 331.000000, -99.000000], [3.916400, 185.110992, -547.363220]]
DATA[8520, 0, [0,0,0], [-0.007490, 0.002227, -0.005339], 11, [-1.176798, -0.176520, 10.061623], [-0.615725, -0.387763, 11.331192], [68.000000, 296.000000, -109.000000], [41.122200, 157.094193, -547.363220]]
DATA[8580, 0, [0,0,0], [0.479980, 0.005892, 0.002908], 11, [-0.823759, -0.039227, 11.042288], [-1.528406, 0.257902, 10.847363], [69.000000, 266.000000, -118.000000], [53.850498, 132.079193, -542.257202]]
DATA[8640, 0, [0,0,0], [-0.011003, -0.000369, -0.096358], 11, [-0.058840, -0.078453, -0.137293], [-0.406769, 1.549230, 8.595052], [66.000000, 277.000000, -110.000000], [59.725101, 134.080399, -546.341980]]
DATA[8700, 0, [0,0,0], [-0.538638, -0.449966, -0.325280], 11, [-1.176798, 0.411879, -0.137293], [-2.263354, -0.510298, 13.028172], [50.000000, 291.000000, -114.000000], [51.892300, 149.089401, -549.405579]]
DATA[8760, 0, [0,0,0], [-0.340106, 0.792228, 0.005962], 11, [-0.039227, -0.137293, -0.117680], [-0.555680, 0.493545, 8.039720], [68.000000, 333.000000, -97.000000], [51.892300, 177.106201, -542.257202]]
DATA[8820, 0, [0,0,0], [-0.006574, -0.010143, -0.000910], 10, [-0.039227, -0.019613, -0.058840], [-0.613323, 0.495902, 7.327083], [68.000000, 352.000000, -88.000000], [56.787800, 199.119400, -545.320801]]
DATA[8880, 0, [0,0,0], [-0.019249, -0.206994, 0.006420], 10, [-2.412436, -0.019613, 14.200029], [-2.563578, -0.894397, 13.759874], [100.000000, 283.000000, -109.000000], [79.307098, 150.089996, -552.469177]]
DATA[8940, 0, [0,0,0], [-0.004130, 0.170368, 0.005046], 10, [-0.098067, -0.058840, 10.728476], [-0.087330, 0.041109, 9.708098], [86.000000, 272.000000, -114.000000], [72.453400, 131.078598, -556.554016]]
DATA[9000, 0, [0,0,0], [-0.007338, 0.170673, -0.140951], 10, [-0.156906, -0.156906, -0.117680], [-0.202616, 0.519466, 8.771422], [81.000000, 275.000000, -118.000000], [63.641499, 131.078598, -553.490417]]
DATA[9060, 0, [0,0,0], [-0.017111, 0.004212, -0.007630], 10, [0.098067, 1.059118, 8.610239], [0.193679, -0.335921, 10.048923], [-1.000000, 308.000000, -112.000000], [11.749200, 157.094193, -557.575195]]
DATA[9130, 0, [0,0,0], [-0.617134, -0.003271, -0.003659], 10, [-0.529559, -0.098067, 12.591740], [-1.283423, -1.836973, 15.409186], [5.000000, 332.000000, -102.000000], [8.811900, 176.105606, -538.172424]]
DATA[9180, 0, [0,0,0], [-0.764658, 1.143476, 0.402261], 10, [-0.078453, -0.117680, 9.453610], [0.443466, 0.062317, 8.390079], [25.000000, 383.000000, -76.000000], [25.456600, 211.126602, -521.833191]]
DATA[9250, 0, [0,0,0], [0.446688, -0.051835, -0.001521], 10, [-0.156906, -0.882599, -0.117680], [0.546743, 0.116515, 5.584820], [14.000000, -120.000000, -74.000000], [21.540199, 230.138000, -511.621185]]
DATA[9310, 0, [0,0,0], [0.049320, -0.004187, 0.000770], 10, [-0.078453, -0.039227, -0.117680], [-2.280167, -2.209291, 14.946807], [50.000000, 342.000000, -99.000000], [39.164001, 192.115204, -539.193604]]
DATA[9370, 0, [0,0,0], [-0.014973, -0.285643, 0.410660], 10, [-2.059397, -0.568786, -0.019613], [-0.589305, 0.396931, 7.412886], [83.000000, 321.000000, -101.000000], [66.578796, 177.106201, -535.108826]]
DATA[9430, 0, [0,0,0], [0.399041, 0.642719, -0.000452], 10, [-0.058840, -0.568786, -0.156906], [0.205688, 0.031683, 8.401996], [96.000000, 302.000000, -104.000000], [68.537003, 160.095993, -530.002808]]
DATA[9490, 0, [0,0,0], [-0.975101, 1.273896, 0.001075], 10, [-0.098067, -0.549172, 8.610239], [-1.492379, -0.406614, 10.742493], [-122.000000, 321.000000, -89.000000], [94.972702, 153.091797, -538.172424]]
DATA[9550, 0, [0,0,0], [0.554200, 0.001463, 0.007489], 10, [-1.843650, -0.509946, 13.258591], [-2.558775, -0.927387, 12.034294], [103.000000, 325.000000, -93.000000], [106.721901, 180.108002, -533.066406]]
DATA[9610, 0, [0,0,0], [-0.008254, 0.409369, -0.141562], 10, [-0.117680, -0.078453, 8.198359], [0.616395, 0.133010, 6.998175], [88.000000, 364.000000, -82.000000], [70.495201, 199.119400, -530.002808]]
DATA[9670, 0, [0,0,0], [0.955081, -0.005562, 0.339494], 10, [-0.588399, 0.117680, 8.531785], [-0.368340, 0.891784, 5.882744], [73.000000, 348.000000, -95.000000], [67.557899, 204.122406, -534.087585]]
DATA[9740, 0, [0,0,0], [-0.018944, 0.007572, -0.001063], 10, [-0.627626, -0.804145, 11.081514], [-2.666855, -1.589547, 14.222254], [71.000000, 325.000000, -104.000000], [49.934101, 161.096603, -547.363220]]
DATA[9800, 0, [0,0,0], [-0.005199, -0.207758, 0.089956], 10, [-0.078453, 0.392266, -0.019613], [-2.402658, 0.571308, 7.748945], [71.000000, 325.000000, -104.000000], [90.077202, 180.108002, -535.108826]]
DATA[9860, 0, [0,0,0], [-0.015126, 1.074754, -0.006408], 10, [-1.490611, -0.039227, 11.395328], [-2.008764, -0.950952, 12.792215], [111.000000, 297.000000, -110.000000], [100.847298, 152.091202, -539.193604]]
DATA[9920, 0, [0,0,0], [-0.022609, -0.219670, -0.007172], 10, [-0.862985, -0.215746, 9.747810], [-1.069664, -0.147406, 8.852458], [123.000000, 306.000000, -100.000000], [102.805496, 166.099594, -533.066406]]
DATA[9980, 0, [0,0,0], [0.323141, -0.009380, -0.004575], 10, [-0.019613, -0.313813, -0.156906], [-1.977541, 0.116515, 9.665196], [87.000000, 294.000000, -111.000000], [74.411598, 156.093597, -544.299622]]
DATA[10040, 0, [0,0,0], [-0.010392, 0.006961, 0.138367], 10, [-0.608012, 0.313813, -0.039227], [-0.394760, 0.411070, 8.742822], [88.000000, 307.000000, -107.000000], [70.495201, 162.097198, -544.299622]]
DATA[10100, 0, [0,0,0], [0.016028, 0.000242, -0.008241], 10, [-0.137293, -0.294199, 10.728476], [-2.071211, -0.053148, 9.026446], [102.000000, 309.000000, -106.000000], [86.160797, 166.099594, -554.511597]]
DATA[10160, 0, [0,0,0], [-0.009476, 0.005129, 0.009322], 10, [-0.137293, -0.117680, 11.042288], [-1.530808, -0.305287, 9.805817], [97.000000, 321.000000, -100.000000], [72.453400, 174.104401, -544.299622]]
DATA[10220, 0, [0,0,0], [-0.614996, -0.002965, 0.008711], 10, [-0.019613, 0.078453, -0.078453], [-0.140170, -0.227525, 8.397229], [114.000000, 349.000000, -85.000000], [80.286201, 201.120605, -542.257202]]
DATA[10280, 0, [0,0,0], [-0.004589, -0.001591, 0.006268], 10, [-1.529837, -0.098067, 12.591740], [-2.746115, -1.448161, 13.173558], [89.000000, 330.000000, -96.000000], [73.432503, 186.111603, -541.236023]]
DATA[10340, 0, [0,0,0], [0.273355, 0.362943, 0.098203], 10, [-0.058840, -0.529559, 10.767702], [-0.209822, -0.543288, 9.381573], [89.000000, 330.000000, -95.000000], [71.474297, 183.109802, -538.172424]]
DATA[10400, 0, [0,0,0], [-0.000771, 0.250238, 0.455101], 10, [0.078453, -0.137293, 10.375436], [0.236911, 0.125941, 8.885826], [116.000000, 321.000000, -98.000000], [82.244400, 175.104996, -526.939209]]
DATA[10470, 0, [0,0,0], [-0.017875, -0.052140, 0.538178], 10, [-0.156906, -0.098067, -0.137293], [0.124027, -0.170970, 9.002612], [122.000000, 299.000000, -107.000000], [84.202599, 159.095398, -542.257202]]
DATA[10530, 0, [0,0,0], [-0.578955, -0.531517, -0.129650], 10, [-0.019613, -0.254973, -0.019613], [-0.519653, 0.102377, 8.120754], [104.000000, 321.000000, -102.000000], [85.181702, 161.096603, -541.236023]]
DATA[10590, 0, [0,0,0], [-0.020013, 0.987400, 2.098481], 10, [-1.157185, 0.411879, 8.492558], [-0.423581, 1.485606, 6.285539], [-115.000000, 297.000000, -106.000000], [106.721901, 159.095398, -549.405579]]
DATA[10650, 0, [0,0,0], [-0.648899, -0.001896, -0.130566], 10, [-2.745862, 0.098067, 11.120741], [-2.962276, -0.135624, 10.401667], [-78.000000, -5.000000, -114.000000], [145.885895, 112.067200, -550.426819]]
DATA[10710, 0, [0,0,0], [-0.006116, -0.101162, -0.007324], 10, [-0.627626, 0.000000, -0.019613], [-0.248251, 0.378080, 9.252869], [-113.000000, 291.000000, -112.000000], [123.366600, 143.085800, -552.469177]]
DATA[10770, 0, [0,0,0], [-0.013904, -0.007852, 1.312603], 10, [-1.176798, -0.823759, -0.058840], [-0.846297, 0.166000, 8.766656], [-94.000000, 279.000000, -112.000000], [129.241196, 145.087006, -541.236023]]
DATA[10830, 0, [0,0,0], [-0.014057, -0.016404, -0.003659], 10, [-0.078453, 0.000000, 11.003061], [-1.802210, -0.180396, 10.420734], [-98.000000, 273.000000, -119.000000], [128.262100, 136.081604, -553.490417]]
DATA[10890, 0, [0,0,0], [-0.001076, -0.604362, -0.401790], 10, [-0.156906, -0.156906, -0.039227], [0.755699, 2.350420, 8.015885], [125.000000, 300.000000, -120.000000], [101.826401, 159.095398, -557.575195]]
DATA[10950, 0, [0,0,0], [-0.007032, 0.365692, 0.004282], 10, [-0.098067, -0.098067, -0.137293], [-2.467506, -1.236081, 14.367640], [-106.000000, 285.000000, -119.000000], [114.554703, 140.084000, -560.638794]]
DATA[11010, 0, [0,0,0], [-0.009781, -0.171259, 0.007489], 10, [-0.039227, -0.196133, -0.019613], [1.387370, 0.229624, 4.762547], [-114.000000, 341.000000, -105.000000], [107.700996, 190.113998, -544.299622]]
DATA[11070, 0, [0,0,0], [-0.844528, -0.572139, -0.481814], 10, [-0.039227, -0.882599, -0.039227], [-1.110494, -0.748298, 9.736699], [93.000000, 356.000000, -110.000000], [69.516098, 194.116394, -552.469177]]
DATA[11140, 0, [0,0,0], [-0.009781, -0.008158, 0.006726], 10, [-0.019613, 0.039227, -0.078453], [-1.088878, -0.156832, 9.105099], [-112.000000, 323.000000, -116.000000], [109.659203, 183.109802, -553.490417]]
DATA[11190, 0, [0,0,0], [0.094219, 0.224124, 0.332775], 11, [0.058840, 0.039227, -0.137293], [-0.995208, -0.086139, 8.854842], [-101.000000, 299.000000, -127.000000], [124.345703, 153.091797, -563.702393]]
DATA[11260, 0, [0,0,0], [0.823897, -0.013961, 0.376452], 11, [-0.156906, -0.039227, 12.984005], [-4.384137, -0.159188, 15.156546], [-71.000000, -45.000000, -658.000000], [145.885895, 97.058197, -581.062805]]
DATA[11320, 0, [0,0,0], [-0.019402, -0.005562, 0.004588], 11, [-0.137293, 1.019892, 10.708862], [-2.472310, 1.438478, 9.086031], [-49.000000, -60.000000, -657.000000], [161.551498, 81.048599, -587.190002]]
DATA[11380, 0, [0,0,0], [-0.011461, 0.003754, 0.007947], 11, [-0.039227, -0.098067, -0.137293], [0.453073, 1.987528, 7.548739], [-101.000000, -46.000000, -668.000000], [138.053101, 83.049797, -588.211182]]
DATA[11440, 0, [0,0,0], [-0.179907, 0.841861, 0.003671], 11, [-1.176798, -0.117680, -0.078453], [-1.444343, -1.078200, 15.225665], [-96.000000, -79.000000, -678.000000], [128.262100, 59.035400, -602.507996]]
DATA[11500, 0, [0,0,0], [0.639569, 0.261386, 0.208311], 11, [-0.882599, 1.647517, -0.078453], [0.532332, 2.454103, 8.044487], [-82.000000, -55.000000, -668.000000], [142.948593, 79.047401, -592.296021]]
DATA[11560, 0, [0,0,0], [-0.856898, -0.004645, -0.328029], 11, [0.451106, -0.137293, 9.159411], [-1.103289, 1.525666, 9.550794], [125.000000, -29.000000, -679.000000], [110.638298, 90.054001, -608.635193]]
DATA[11620, 0, [0,0,0], [0.521672, -0.000369, 0.338731], 11, [-2.373209, 1.882877, 13.238977], [-1.002413, 0.041109, 11.574299], [-113.000000, -48.000000, -681.000000], [117.491997, 85.051003, -605.571594]]
DATA[11680, 0, [0,0,0], [-0.016348, -0.137356, 0.008406], 11, [-0.078453, -0.058840, 8.276813], [-1.540415, 1.231111, 9.793900], [121.000000, -32.000000, -683.000000], [106.721901, 90.054001, -616.804810]]
DATA[11740, 0, [0,0,0], [0.056803, -0.002355, 0.016041], 11, [-0.137293, 1.706357, 10.708862], [-1.816621, 1.421983, 12.019995], [-112.000000, -51.000000, -680.000000], [115.533798, 81.048599, -603.529175]]
DATA[11800, 0, [0,0,0], [0.040921, -0.067870, 0.068270], 11, [-0.156906, 1.627904, 11.709141], [-2.914240, 1.209903, 13.323713], [-91.000000, -59.000000, -675.000000], [138.053101, 80.047997, -603.529175]]
DATA[11860, 0, [0,0,0], [-0.005352, 0.104394, -0.008699], 11, [-0.137293, 2.530116, -0.156906], [0.626002, 2.383410, 6.542945], [-115.000000, -64.000000, -674.000000], [111.617401, 85.051003, -599.444397]]
DATA[11920, 0, [0,0,0], [-0.001229, 0.098744, 0.005809], 11, [-1.843650, 1.706357, 9.728197], [-3.747662, 0.215486, 14.196036], [111.000000, -71.000000, -682.000000], [80.286201, 67.040199, -606.592773]]
DATA[11990, 0, [0,0,0], [-0.008559, -0.006936, 0.003824], 10, [-0.058840, -0.078453, 9.728197], [-0.793457, 1.930973, 7.841897], [118.000000, -50.000000, -670.000000], [88.119003, 81.048599, -594.338379]]
DATA[12050, 0, [0,0,0], [-1.132093, 0.002685, -0.027483], 10, [-0.019613, 1.980943, 10.453889], [-2.011166, 0.769249, 12.205899], [80.000000, -41.000000, -675.000000], [63.641499, 96.057602, -600.465576]]
DATA[12110, 0, [0,0,0], [-0.019555, 0.001158, 0.019248], 10, [-0.058840, -0.117680, 8.571012], [-1.564433, 1.410200, 7.844281], [85.000000, -37.000000, -667.000000], [69.516098, 98.058800, -593.317200]]
DATA[12170, 0, [0,0,0], [-0.932187, -0.009074, -0.017098], 10, [-1.863264, 2.941995, -0.019613], [-2.556373, 1.377210, 12.482373], [115.000000, -43.000000, -665.000000], [90.077202, 84.050400, -582.083984]]
DATA[12230, 0, [0,0,0], [0.055887, -0.484938, 0.005962], 10, [-0.176520, -0.098067, 6.688135], [1.077539, 2.308004, 3.749603], [-108.000000, -14.000000, -649.000000], [120.429298, 129.077393, -562.681213]]
DATA[12290, 0, [0,0,0], [-0.007185, -0.003729, 0.259929], 10, [0.117680, -0.098067, 11.414941], [-0.308295, 0.865863, 11.104769], [-123.000000, -52.000000, -666.000000], [99.868202, 86.051598, -596.380798]]
DATA[12350, 0, [0,0,0], [-0.014515, 0.003601, 0.007795], 10, [-1.176798, 2.216303, 11.924887], [-0.418778, 1.492676, 10.165710], [-110.000000, -61.000000, -665.000000], [112.596497, 81.048599, -596.380798]]
DATA[12410, 0, [0,0,0], [-0.003061, -0.455311, -0.001216], 10, [-0.039227, 1.569064, -0.039227], [-1.228182, 2.088855, 11.614817], [124.000000, -56.000000, -669.000000], [111.617401, 64.038399, -593.317200]]
DATA[12470, 0, [0,0,0], [-0.333234, 0.003449, 0.002602], 10, [-0.078453, 0.372653, 11.434554], [0.318572, 1.485606, 8.289976], [72.000000, -23.000000, -669.000000], [62.662399, 98.058800, -602.507996]]
DATA[12530, 0, [0,0,0], [-0.928675, 0.006045, 0.008253], 10, [3.569621, -0.039227, -0.019613], [2.838053, 0.535961, 7.751328], [78.000000, 277.000000, -657.000000], [56.787800, 128.076797, -584.126404]]
DATA[12590, 0, [0,0,0], [-0.015431, -0.486618, -0.521673], 10, [-0.156906, -1.196411, 13.807764], [-1.670112, -0.342991, 12.637294], [101.000000, 307.000000, -646.000000], [86.160797, 145.087006, -574.935608]]
DATA[12660, 0, [0,0,0], [-0.019402, -0.005867, -0.003048], 10, [-0.078453, -3.981500, 5.432884], [7.949066, 0.161287, -1.479572], [105.000000, -98.000000, -84.000000], [66.578796, 242.145203, -535.108826]]
DATA[12710, 0, [0,0,0], [-0.693797, -0.004493, 0.008100], 10, [0.745305, -3.138128, 7.001948], [-3.841332, -1.507071, 7.732261], [89.000000, -87.000000, -84.000000], [72.453400, 249.149399, -543.278381]]
DATA[12780, 0, [0,0,0], [1.917041, -1.392378, -0.172716], 11, [-0.608012, -0.588399, -0.058840], [0.280144, -1.118259, 10.601872], [33.000000, 371.000000, -122.000000], [24.477501, 223.133804, -556.554016]]
DATA[12840, 0, [0,0,0], [-1.545954, 0.954108, 0.006115], 11, [-0.156906, -0.156906, 9.453610], [-0.944770, -0.694100, 14.868155], [26.000000, 333.000000, -648.000000], [16.644699, 174.104401, -587.190002]]
DATA[12900, 0, [0,0,0], [2.543636, -0.000980, 0.007337], 11, [-3.079288, 2.510502, 11.611074], [-0.286679, -0.145050, 8.096921], [66.000000, 292.000000, -659.000000], [46.017700, 179.107407, -590.253601]]
DATA[12960, 0, [0,0,0], [-0.007948, -0.009532, -0.006561], 11, [-0.039227, -0.098067, -0.137293], [2.698749, -0.142693, 8.480648], [99.000000, 261.000000, -665.000000], [75.390701, 120.071999, -612.719971]]
DATA[13020, 0, [0,0,0], [-0.004283, -0.871005, 0.007947], 11, [-1.431771, -0.156906, -0.137293], [-1.792603, -0.682318, 15.602241], [67.000000, -6.000000, -674.000000], [62.662399, 118.070801, -599.444397]]
DATA[13080, 0, [0,0,0], [-0.011766, 1.464027, 0.003366], 11, [-0.058840, -0.137293, -0.137293], [3.010982, -0.175683, 3.992710], [13.000000, -128.000000, -125.000000], [1.958200, 220.132004, -566.765991]]
DATA[13140, 0, [0,0,0], [2.863576, 1.156915, 1.658200], 11, [-0.137293, -0.078453, 19.534847], [0.472287, 0.321525, 11.276374], [55.000000, 279.000000, -679.000000], [25.456600, 165.098999, -602.507996]]
DATA[13200, 0, [0,0,0], [-0.009781, -0.060998, 0.000159], 11, [-0.019613, -1.569064, -0.098067], [0.755699, 1.341864, 4.412188], [97.000000, -38.000000, -691.000000], [79.307098, 110.066002, -621.910828]]
DATA[13260, 0, [0,0,0], [-0.002145, 0.003601, -0.369567], 11, [2.569342, -0.529559, 10.806929], [-0.822279, 0.651427, 12.320302], [67.000000, -47.000000, -701.000000], [49.934101, 79.047401, -629.059204]]
DATA[13320, 0, [0,0,0], [-0.003978, -0.001744, -0.006255], 11, [-2.510502, -0.529559, 13.925444], [-1.211369, 1.485606, 7.350917], [92.000000, 302.000000, -677.000000], [50.913200, 171.102600, -611.698792]]
DATA[13380, 0, [0,0,0], [-0.735489, -1.319075, -0.006255], 11, [0.019613, -0.019613, -0.058840], [0.664430, 0.436991, 9.300537], [60.000000, 334.000000, -672.000000], [64.620598, 181.108597, -596.380798]]
DATA[13440, 0, [0,0,0], [1.695755, 0.570026, 1.160039], 11, [-6.276256, -0.156906, 14.847268], [-3.826921, 0.257902, 15.321000], [-128.000000, -40.000000, -709.000000], [86.160797, 109.065399, -639.271179]]
DATA[13500, 0, [0,0,0], [-0.020013, 0.006656, 0.010238], 11, [-0.196133, -0.078453, 11.061901], [-0.337117, 1.740102, 9.548410], [94.000000, -101.000000, -728.000000], [78.328003, 33.019798, -653.567993]]
DATA[13560, 0, [0,0,0], [-0.018639, 0.004823, 0.007031], 11, [-0.039227, 4.785645, 10.395049], [-2.602007, 1.834359, 12.680195], [2.000000, -51.000000, -726.000000], [46.996799, 38.022800, -665.822388]]
DATA[13620, 0, [0,0,0], [-1.623229, -0.222877, -0.006408], 11, [-0.039227, -0.058840, 9.473224], [0.354599, 2.517727, 10.654306], [-96.000000, 289.000000, -707.000000], [-80.286201, 136.081604, -650.504395]]
DATA[13680, 0, [0,0,0], [-1.391100, 1.031229, 0.005504], 11, [0.686466, -0.568786, -0.098067], [0.563555, 2.553073, 8.492565], [-65.000000, 347.000000, -691.000000], [-61.683300, 195.117004, -632.122803]]
DATA[13740, 0, [0,0,0], [-0.014973, -0.009074, -0.005797], 11, [1.000278, -0.627626, -0.156906], [1.384968, 0.894140, 8.316194], [-69.000000, 366.000000, -694.000000], [-77.348900, 215.128998, -635.186401]]
DATA[13810, 0, [0,0,0], [-0.016806, 0.003907, 0.754425], 11, [-0.156906, 0.666852, -0.137293], [2.160747, 1.075586, 11.626733], [-63.000000, 267.000000, -733.000000], [-69.516098, 151.090607, -666.843628]]
DATA[13870, 0, [0,0,0], [-0.009781, -0.007242, 0.010696], 11, [0.451106, -0.843372, 8.257199], [-1.329057, -0.910892, 13.283195], [10.000000, -36.000000, -742.000000], [-23.498400, 114.068398, -687.267578]]
DATA[13930, 0, [0,0,0], [-0.013752, -0.004798, -0.001826], 11, [-1.745584, -0.058840, -0.078453], [0.039965, 3.342480, 4.650528], [-20.000000, 288.000000, -726.000000], [-18.602900, 161.096603, -672.970825]]
DATA[13990, 0, [0,0,0], [-0.007185, -2.164359, 0.000464], 11, [1.255251, -0.215746, 11.689528], [2.653115, 0.543031, 10.466019], [-108.000000, -13.000000, -742.000000], [-71.474297, 126.075600, -687.267578]]
DATA[14050, 0, [0,0,0], [-0.571472, -0.002355, 1.122624], 11, [0.078453, -0.117680, 10.042009], [3.827591, 2.451746, 6.590613], [-203.000000, 290.000000, -729.000000], [-161.551498, 158.094803, -680.119202]]
