
Thu Jan  1 00:00:30 1970

Flight Log #9
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.2'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[14090, 0, [0,0,0], [-0.192888, 0.005129, 0.004588], 14, [0.353039, -0.039227, 10.159690], [0.140840, -0.679961, 9.722398], [-215.000000, 310.000000, -91.000000], [-175.258896, 151.090607, -536.130005]]
DATA[14150, 0, [0,0,0], [-0.114392, -0.576415, -0.000605], 14, [0.706079, -0.823759, 10.375436], [0.642814, -0.701169, 9.593695], [-245.000000, 315.000000, -81.000000], [-198.757294, 159.095398, -534.087585]]
DATA[14220, 0, [0,0,0], [-0.009934, -0.004645, -0.020305], 14, [-0.078453, -0.823759, -0.156906], [1.019896, -0.757724, 9.627063], [-21.000000, 315.000000, -72.000000], [-229.109406, 159.095398, -525.918030]]
DATA[14270, 0, [0,0,0], [-0.010850, 0.000700, -0.007324], 14, [-0.098067, -0.843372, 10.061623], [1.507460, -0.762437, 9.596078], [-44.000000, 315.000000, -59.000000], [-249.670502, 161.096603, -508.557587]]
DATA[14330, 0, [0,0,0], [-0.001992, -0.481120, 0.009780], 14, [1.980943, -0.882599, -0.137293], [2.095899, -0.743585, 9.326755], [-84.000000, 316.000000, -40.000000], [-277.085297, 160.095993, -499.366791]]
DATA[14390, 0, [0,0,0], [-0.016500, -0.596421, -0.060317], 14, [2.922382, -0.058840, 9.845877], [2.456167, -0.851981, 9.217117], [-112.000000, 319.000000, -25.000000], [-294.709106, 162.097198, -479.963989]]
DATA[14450, 0, [0,0,0], [-0.017111, -0.001744, -0.009157], 14, [2.863542, -0.804145, 9.747810], [2.907704, -0.932100, 9.417323], [-127.000000, 317.000000, -17.000000], [-307.437408, 166.099594, -466.688385]]
DATA[14510, 0, [0,0,0], [-0.075754, 0.006656, -0.016029], 14, [3.255808, -0.843372, -0.078453], [3.097446, -0.894397, 9.140850], [-401.000000, 319.000000, -4.000000], [-317.228394, 158.094803, -470.773193]]
DATA[14570, 0, [0,0,0], [-0.077282, -0.224404, 0.006573], 14, [-0.058840, -0.039227, -0.039227], [3.443304, -0.899110, 9.033596], [-417.000000, 324.000000, -509.000000], [-336.810394, 175.104996, -463.624786]]
DATA[14630, 0, [0,0,0], [0.005033, -0.000522, 0.023372], 14, [3.765754, -0.902212, 9.787037], [3.452911, -0.922675, 9.117015], [-427.000000, 318.000000, -497.000000], [-347.580505, 166.099594, -440.137207]]
DATA[14690, 0, [0,0,0], [0.041532, -0.002813, -0.004270], 14, [-0.117680, -0.862985, 9.532063], [3.873225, -0.948595, 8.916810], [-445.000000, 320.000000, -488.000000], [-360.308807, 162.097198, -446.264404]]
DATA[14750, 0, [0,0,0], [-0.028718, 0.006503, 0.014514], 14, [4.079566, -0.078453, 9.100572], [3.904448, -0.849625, 8.780956], [-451.000000, 316.000000, -488.000000], [-362.266998, 162.097198, -440.137207]]
DATA[14810, 0, [0,0,0], [-0.219460, -0.287323, 0.002297], 14, [4.158020, -0.019613, -0.078453], [3.962091, -1.108833, 9.004995], [-462.000000, 322.000000, -474.000000], [-374.995300, 162.097198, -421.755615]]
DATA[14870, 0, [0,0,0], [-0.339801, -0.374677, -0.003201], 14, [-0.078453, -0.156906, -0.039227], [4.593763, -1.005150, 8.564067], [-477.000000, 328.000000, -458.000000], [-384.786285, 170.102005, -400.310394]]
DATA[14930, 0, [0,0,0], [-0.220529, 0.003449, 0.005657], 14, [5.079845, -1.117958, 9.100572], [4.560137, -1.212517, 8.092155], [-498.000000, 327.000000, -438.000000], [-406.326508, 175.104996, -395.204407]]
DATA[14990, 0, [0,0,0], [-0.060330, 0.001921, 0.003824], 14, [5.158298, -1.216025, 8.571012], [5.018880, -1.148893, 8.337645], [-512.000000, 320.000000, -428.000000], [-408.284698, 166.099594, -372.738007]]
DATA[15050, 0, [0,0,0], [-0.108130, -0.246090, 0.007031], 14, [-0.137293, -1.216025, 8.865211], [5.275872, -1.177170, 8.063554], [-12.000000, 322.000000, -411.000000], [-418.075714, 166.099594, -375.801605]]
DATA[15110, 0, [0,0,0], [-0.178685, -0.376051, -0.017404], 14, [-0.039227, -1.117958, 8.531785], [5.403167, -1.078200, 8.039720], [-25.000000, 326.000000, -398.000000], [-426.887604, 166.099594, -364.568390]]
DATA[15170, 0, [0,0,0], [-0.374162, -0.009074, -0.000452], 14, [-0.078453, -0.019613, -0.117680], [5.554480, -1.238437, 7.746562], [-36.000000, 326.000000, -126.000000], [-431.783112, 179.107407, -336.996002]]
DATA[15240, 0, [0,0,0], [-0.539554, 0.003296, 0.009016], 14, [6.648909, -0.078453, -0.117680], [6.138115, -1.549487, 7.369985], [-54.000000, 341.000000, -94.000000], [-457.239685, 185.110992, -312.487213]]
DATA[15290, 0, [0,0,0], [-0.233205, -0.000675, -0.001674], 14, [6.099736, -1.765197, -0.117680], [6.433536, -1.836973, 7.195997], [-69.000000, 345.000000, -68.000000], [-466.051605, 181.108597, -291.041992]]
DATA[15360, 0, [0,0,0], [-0.006574, 0.005739, -0.006866], 14, [6.393936, -1.863264, 7.668800], [6.373490, -1.672022, 6.950506], [-79.000000, 344.000000, -56.000000], [-468.009796, 184.110397, -294.105591]]
DATA[15410, 0, [0,0,0], [-0.222668, -0.009685, 0.003060], 14, [-0.039227, -1.255251, 6.295870], [6.433536, -1.459943, 6.276005], [-82.000000, 348.000000, -42.000000], [-354.434204, 192.115204, -261.427185]]
DATA[15470, 0, [0,0,0], [-0.001687, -0.145450, -0.012517], 14, [-0.098067, -0.098067, 7.296148], [6.966733, -2.199865, 6.609681], [-88.000000, 347.000000, -24.000000], [-476.821686, 200.119995, -258.363586]]
DATA[15530, 0, [0,0,0], [0.085514, -0.128193, 0.006573], 14, [6.590069, -0.058840, 7.590347], [6.649697, -2.086756, 7.124495], [-91.000000, 350.000000, -22.000000], [-485.633606, 191.114594, -253.257599]]
DATA[15600, 0, [0,0,0], [-0.022915, -0.209438, 0.007795], 14, [6.903882, -0.117680, -0.117680], [6.822626, -1.926518, 6.454760], [-96.000000, 349.000000, -15.000000], [-489.549988, 191.114594, -254.278793]]
DATA[15650, 0, [0,0,0], [-0.024136, 0.005892, 0.019554], 14, [7.296148, -0.058840, 6.943109], [7.077216, -1.888815, 6.469060], [-106.000000, 344.000000, -253.000000], [-492.487305, 185.110992, -238.960800]]
DATA[15720, 0, [0,0,0], [-0.036201, -0.404151, -0.008699], 14, [-0.019613, -0.098067, 6.629295], [7.137260, -1.912379, 6.214037], [-109.000000, 344.000000, -240.000000], [-496.403687, 176.105606, -221.600403]]
DATA[15770, 0, [0,0,0], [-0.010545, -0.491200, -0.024734], 14, [-0.039227, -1.765197, 6.295870], [7.449494, -1.902953, 5.992381], [-120.000000, 344.000000, -220.000000], [-512.069275, 186.111603, -199.134003]]
DATA[15830, 0, [0,0,0], [0.046877, -0.528462, 0.023983], 14, [-0.019613, -1.804424, 5.982057], [7.804959, -1.813409, 5.451349], [-128.000000, 343.000000, -192.000000], [-517.943909, 186.111603, -187.900803]]
DATA[15890, 0, [0,0,0], [-0.033910, 0.005281, 0.010085], 14, [7.845320, -0.039227, -0.137293], [7.804959, -1.700300, 4.912701], [-648.000000, 341.000000, -171.000000], [-520.881226, 181.108597, -162.370804]]
DATA[15950, 0, [0,0,0], [-0.018486, -0.003271, -0.062455], 14, [-0.098067, -0.098067, 5.158298], [8.213264, -1.855825, 4.788764], [-652.000000, 338.000000, -148.000000], [-523.818481, 179.107407, -151.137604]]
DATA[16010, 0, [0,0,0], [-0.019402, -0.000064, -0.001216], 14, [-0.019613, -1.824037, 5.079845], [8.172433, -1.763923, 4.543275], [-655.000000, 338.000000, -135.000000], [-519.902100, 183.109802, -124.586403]]
DATA[16080, 0, [0,0,0], [-0.016348, -0.004034, 0.002602], 14, [-0.019613, -0.137293, 4.844485], [8.316541, -1.681448, 4.271567], [-660.000000, 333.000000, -125.000000], [-530.672180, 176.105606, -106.204803]]
DATA[16130, 0, [0,0,0], [0.007018, -0.184240, -0.007172], 14, [-0.098067, -1.569064, -0.117680], [8.470256, -1.662597, 4.245350], [-660.000000, 329.000000, -117.000000], [-533.609497, 176.105606, -113.353203]]
DATA[16190, 0, [0,0,0], [-0.024747, -0.002507, 0.011307], 14, [-0.098067, -0.039227, 4.511059], [8.604755, -1.639032, 4.078512], [-664.000000, 330.000000, -105.000000], [-535.567688, 178.106796, -102.120003]]
DATA[16250, 0, [0,0,0], [-0.069798, 0.007725, 0.000159], 14, [-0.019613, -0.019613, 4.216859], [8.537506, -1.596616, 3.873540], [-664.000000, 331.000000, -92.000000], [-531.651306, 177.106201, -99.056396]]
DATA[16310, 0, [0,0,0], [0.016028, 0.002685, 0.006726], 14, [9.198638, -0.137293, -0.039227], [8.859345, -1.596616, 3.651884], [-667.000000, 325.000000, -78.000000], [-535.567688, 174.104401, -78.632401]]
DATA[16370, 0, [0,0,0], [0.044739, -0.004340, 0.016958], 14, [8.904438, -1.529837, 3.824594], [8.823318, -1.580121, 3.449295], [-668.000000, 324.000000, -65.000000], [-534.588623, 177.106201, -69.441597]]
DATA[16430, 0, [0,0,0], [-0.029481, -0.171412, -0.007477], 14, [-0.137293, -1.470998, 3.824594], [8.969829, -1.532992, 3.334892], [-671.000000, 324.000000, -57.000000], [-531.651306, 167.100204, -69.441597]]
DATA[16490, 0, [0,0,0], [-0.014057, 0.004059, 0.023372], 14, [8.865211, -1.470998, -0.098067], [9.065900, -1.582478, 3.091785], [-671.000000, 319.000000, -43.000000], [-528.713989, 170.102005, -60.250801]]
DATA[16550, 0, [0,0,0], [-0.012683, 0.001158, 0.009780], 14, [9.179025, -0.156906, -0.137293], [9.270053, -1.573052, 2.820078], [-667.000000, 323.000000, -12.000000], [-521.860291, 182.109207, -28.593599]]
DATA[16610, 0, [0,0,0], [-0.072395, -0.455769, -0.006103], 14, [-0.156906, -1.529837, 2.510502], [9.668750, -1.761567, 2.531687], [-667.000000, 323.000000, 12.000000], [-528.713989, 177.106201, -8.169600]]
DATA[16670, 0, [0,0,0], [-0.006269, -0.340468, 0.135771], 14, [9.453610, -1.569064, 1.902490], [9.267651, -1.429309, 1.749932], [-664.000000, 320.000000, 36.000000], [-525.776672, 167.100204, 16.339199]]
DATA[16740, 0, [0,0,0], [-0.002145, -0.060845, 0.010544], 14, [-0.098067, -0.058840, -0.137293], [8.787292, -1.603685, 1.232735], [-659.000000, 328.000000, 54.000000], [-518.922974, 181.108597, 33.699600]]
DATA[16790, 0, [0,0,0], [0.054818, -0.005867, 0.219307], 14, [9.159411, -0.117680, 1.882877], [9.673553, -1.646101, 1.475842], [-656.000000, 331.000000, 57.000000], [-524.797607, 183.109802, 38.805599]]
DATA[16860, 0, [0,0,0], [-0.007643, -0.000980, 0.002755], 14, [9.747810, -2.157463, 1.274865], [9.337302, -1.912379, 0.956261], [-644.000000, 343.000000, 85.000000], [-513.048401, 190.113998, 58.208401]]
DATA[16910, 0, [0,0,0], [-0.005352, -0.327335, -0.028094], 14, [-0.039227, -0.039227, -0.058840], [9.073105, -1.806339, 0.772739], [-125.000000, 340.000000, 108.000000], [-515.985718, 197.118195, 81.695999]]
DATA[16970, 0, [0,0,0], [-0.013599, -0.494865, -0.023512], 14, [-0.117680, -0.117680, -0.098067], [9.479009, -1.848755, 0.753672], [-122.000000, 335.000000, 124.000000], [-499.341003, 193.115799, 95.992798]]
DATA[17030, 0, [0,0,0], [-0.144935, -0.008311, -0.244951], 14, [9.728197, -0.039227, -0.137293], [9.349312, -1.778062, -0.009015], [-114.000000, 324.000000, -101.000000], [-503.257385, 177.106201, 124.586403]]
DATA[17100, 0, [0,0,0], [-0.063537, -0.679041, 0.002602], 14, [-0.137293, -1.255251, -0.058840], [8.916988, -1.389250, -0.774086], [-104.000000, 314.000000, -66.000000], [-489.549988, 174.104401, 143.989197]]
DATA[17150, 0, [0,0,0], [-0.114086, 0.000852, -0.008393], 14, [9.237864, -0.078453, -1.765197], [8.885766, -1.170101, -1.455738], [-93.000000, 297.000000, -36.000000], [-486.612701, 164.098404, 176.667603]]
DATA[17220, 0, [0,0,0], [-0.012377, -0.526630, -0.216240], 14, [9.747810, -0.921825, -0.117680], [9.748009, -1.068774, -2.003920], [-85.000000, 282.000000, -15.000000], [-476.821686, 144.086395, 191.985596]]
DATA[17270, 0, [0,0,0], [-0.034674, -0.208674, -0.184475], 14, [9.767424, -0.902212, -0.078453], [9.851286, -0.969803, -1.615426], [-83.000000, 274.000000, -10.000000], [-469.967987, 146.087601, 203.218796]]
DATA[17330, 0, [0,0,0], [-0.071937, -0.127735, -0.066273], 14, [-0.078453, -0.137293, -2.177076], [8.724846, -0.790714, -1.570141], [-73.000000, 277.000000, 262.000000], [-464.093414, 138.082794, 217.515594]]
DATA[17390, 0, [0,0,0], [0.092997, -0.000827, -0.055735], 14, [-0.098067, -0.098067, -2.745862], [9.282062, -0.734159, -2.735623], [-66.000000, 276.000000, 270.000000], [-460.177002, 138.082794, 231.812393]]
DATA[17450, 0, [0,0,0], [-0.004589, -0.001133, -0.211201], 14, [-0.137293, -0.294199, -2.726249], [9.366124, -0.821348, -2.680805], [-57.000000, 268.000000, 283.000000], [-445.490509, 138.082794, 229.770004]]
DATA[17510, 0, [0,0,0], [-0.007032, -0.182560, -0.000910], 14, [-0.058840, -0.019613, -2.785089], [8.799301, -0.738872, -2.440081], [-54.000000, 268.000000, 290.000000], [-451.365112, 155.093002, 237.939606]]
DATA[17570, 0, [0,0,0], [-0.014668, 0.001311, -0.140035], 14, [9.100572, -0.313813, -3.098901], [8.914587, -0.639902, -3.240903], [-45.000000, 260.000000, 302.000000], [-445.490509, 130.078003, 260.406006]]
DATA[17630, 0, [0,0,0], [-0.013752, -0.285491, -0.015876], 14, [8.472945, -0.078453, -3.451941], [8.775283, -0.512654, -3.279037], [-36.000000, 258.000000, 315.000000], [-436.678589, 228.136795, 267.554413]]
DATA[17690, 0, [0,0,0], [-0.007643, 0.009557, -0.005033], 15, [8.904438, -0.078453, -3.648074], [8.672007, -0.279367, -3.557895], [-26.000000, -8.000000, 330.000000], [-427.866699, 124.074402, 268.575592]]
DATA[17750, 0, [0,0,0], [-0.002909, -0.366736, -0.005339], 15, [-0.058840, 0.392266, -4.059953], [9.510231, -0.128555, -3.479243], [-16.000000, -29.000000, 347.000000], [-408.284698, 106.063599, 291.041992]]
DATA[17810, 0, [0,0,0], [0.013279, -0.007089, -0.131024], 15, [7.884547, 0.372653, -4.275700], [7.487923, 0.140080, -4.315816], [-7.000000, -32.000000, 357.000000], [-409.263794, 102.061203, 301.253998]]
DATA[17880, 0, [0,0,0], [-0.003672, -0.004187, -0.003506], 15, [8.531785, -0.137293, -4.707192], [9.053891, 0.342733, -4.813946], [-506.000000, -51.000000, 371.000000], [-393.598206, 87.052200, 317.593201]]
DATA[17930, 0, [0,0,0], [-0.003520, -0.005714, 0.065521], 15, [-0.156906, -0.078453, -0.137293], [8.314138, 0.427565, -4.237164], [-501.000000, -50.000000, 380.000000], [-391.640015, 92.055199, 326.783997]]
DATA[17990, 0, [0,0,0], [-0.012072, 0.005129, -0.020152], 15, [7.531507, 0.764919, -0.039227], [6.709742, 0.314456, -4.894981], [-492.000000, -56.000000, 383.000000], [-388.702698, 88.052803, 329.847595]]
DATA[18050, 0, [0,0,0], [0.055887, -0.677972, 0.000922], 15, [7.884547, -0.039227, -0.098067], [7.819369, 0.983685, -6.048546], [-468.000000, -95.000000, -98.000000], [-376.953491, 56.033600, 360.483612]]
DATA[18110, 0, [0,0,0], [-0.140964, 0.004518, 0.000006], 15, [8.806372, 1.667130, -0.078453], [8.595149, 1.469111, -5.698186], [-440.000000, -115.000000, -80.000000], [-352.476013, 32.019199, 384.992401]]
DATA[18170, 0, [0,0,0], [0.015417, -0.217837, -0.005797], 15, [6.982335, -0.098067, -5.942830], [6.488777, 1.664696, -5.526582], [-434.000000, -117.000000, -75.000000], [-355.413300, 30.018000, 383.971191]]
DATA[18230, 0, [0,0,0], [-0.017875, 0.004365, 0.027648], 15, [-0.137293, 1.667130, -6.492002], [8.230076, 1.483250, -6.148648], [-429.000000, 125.000000, -69.000000], [-338.768585, 23.013800, 399.289215]]
DATA[18300, 0, [0,0,0], [-0.002909, -0.099482, 0.007642], 15, [7.315761, 2.000557, -6.217416], [7.514342, 1.690616, -6.196317], [-422.000000, -128.000000, -63.000000], [-336.810394, 14.008400, 393.161987]]
DATA[18350, 0, [0,0,0], [-0.062926, -0.168510, -0.007782], 15, [-0.098067, -0.098067, -0.098067], [7.295779, 1.975746, -6.258285], [-415.000000, 126.000000, -60.000000], [-327.019409, 25.014999, 401.331604]]
DATA[18410, 0, [0,0,0], [-0.143866, -0.169884, -0.055430], 15, [6.688135, 2.255530, -6.590069], [7.130055, 1.841429, -6.110514], [-402.000000, 121.000000, -55.000000], [-320.165710, 42.025200, 408.480011]]
DATA[18470, 0, [0,0,0], [-0.008559, -0.494254, -0.009615], 14, [6.727362, -0.058840, -0.078453], [6.712143, 1.817864, -6.565743], [-127.000000, 117.000000, -41.000000], [-305.479187, 18.010799, 420.734406]]
DATA[18530, 0, [0,0,0], [0.055429, -0.009685, -0.105521], 14, [6.393936, 2.216303, -0.058840], [6.359080, 1.956894, -7.056723], [-105.000000, 113.000000, -32.000000], [-287.855408, 9.005400, 418.691986]]
DATA[18590, 0, [0,0,0], [0.132092, 0.008030, 0.005198], 14, [6.099736, -0.078453, -0.078453], [6.106892, 1.813151, -6.806467], [-60.000000, 125.000000, -11.000000], [-251.628693, 22.013201, 440.137207]]
DATA[18650, 0, [0,0,0], [0.159123, -0.004645, -0.012211], 14, [5.374044, -0.019613, -0.039227], [5.220630, 1.740102, -7.550086], [-9.000000, -122.000000, 513.000000], [-222.255707, 28.016800, 461.582397]]
DATA[18710, 0, [0,0,0], [-0.009781, -0.848708, -0.088875], 14, [5.079845, -0.039227, -8.453332], [5.026085, 1.709468, -8.041066], [-224.000000, -117.000000, 519.000000], [-187.008102, 35.021000, 470.773193]]
DATA[18770, 0, [0,0,0], [0.077573, -0.009227, -0.005797], 14, [-0.039227, -0.078453, -0.039227], [4.509700, 1.582220, -8.515363], [-185.000000, -105.000000, 528.000000], [-152.739594, 41.024601, 467.709595]]
DATA[18830, 0, [0,0,0], [-0.016042, -0.803657, -0.089333], 14, [4.158020, -0.078453, -0.117680], [3.873225, 1.426695, -8.717952], [-153.000000, -98.000000, 529.000000], [-123.366600, 48.028801, 484.048798]]
DATA[18890, 0, [0,0,0], [-0.010850, 0.002074, -0.057262], 14, [2.941995, 1.980943, -8.982892], [3.611430, 1.398418, -9.070694], [-110.000000, -85.000000, 532.000000], [-89.098099, 60.035999, 491.197205]]
DATA[18960, 0, [0,0,0], [0.009614, -0.536709, -0.016029], 14, [-0.117680, -0.019613, -9.669357], [2.924517, 1.346576, -9.177947], [-74.000000, -89.000000, 534.000000], [-64.620598, 56.033600, 500.388000]]
DATA[19010, 0, [0,0,0], [0.040615, -0.408427, -0.001063], 14, [-0.058840, -0.117680, -0.039227], [2.412935, 1.407844, -8.717952], [-59.000000, -86.000000, 536.000000], [-42.101299, 62.037201, 487.112396]]
DATA[19070, 0, [0,0,0], [0.082307, -0.403998, 0.093163], 14, [-0.078453, -0.098067, -0.117680], [2.410534, 1.398418, -9.161263], [-32.000000, -79.000000, 534.000000], [-33.289398, 64.038399, 478.942810]]
DATA[19130, 0, [0,0,0], [-0.007948, -0.004645, 0.005198], 14, [2.275143, 1.274865, -9.983170], [2.050265, 1.172200, -9.363853], [-19.000000, -73.000000, 531.000000], [-19.582001, 69.041397, 487.112396]]
DATA[19190, 0, [0,0,0], [-0.006421, -0.005103, 0.099730], 14, [2.255530, -0.137293, -0.078453], [1.949389, 1.153348, -9.256599], [-10.000000, -72.000000, 534.000000], [-10.770100, 77.046204, 499.366791]]
DATA[19250, 0, [0,0,0], [0.317490, 0.002990, -0.142325], 14, [1.686744, 1.059118, -10.022396], [1.843711, 1.096794, -9.125513], [8.000000, -54.000000, 529.000000], [2.937300, 85.051003, 489.154785]]
DATA[19310, 0, [0,0,0], [0.236703, -0.490894, -0.004117], 14, [1.274865, 0.764919, -10.355823], [0.892601, 0.559526, -9.919184], [26.000000, -43.000000, 525.000000], [16.644699, 95.056999, 482.006409]]
DATA[19370, 0, [0,0,0], [0.039699, -0.213714, -0.179436], 14, [0.666852, -0.039227, -10.002783], [0.827752, 0.507684, -9.788097], [44.000000, -33.000000, 518.000000], [29.372999, 98.058800, 482.006409]]
DATA[19430, 0, [0,0,0], [0.048557, -0.338941, -0.223418], 14, [-0.117680, -0.058840, -0.137293], [0.755699, 0.682061, -9.115978], [53.000000, -26.000000, 516.000000], [44.059502, 106.063599, 470.773193]]
DATA[19490, 0, [0,0,0], [-0.017570, -0.251588, -0.331388], 14, [-0.058840, -0.098067, -0.137293], [0.662029, 0.639645, -9.275666], [62.000000, -20.000000, 512.000000], [46.996799, 113.067802, 487.112396]]
DATA[19560, 0, [0,0,0], [-0.013446, -0.294806, -0.337344], 14, [-0.098067, -0.098067, -0.078453], [0.834958, 0.538318, -9.647477], [76.000000, -4.000000, -7.000000], [55.808701, 124.074402, 462.603607]]
DATA[19610, 0, [0,0,0], [-0.009323, -0.300151, -0.530530], 14, [-0.254973, 0.431493, -10.355823], [-0.027286, 0.373367, -9.764263], [81.000000, 265.000000, -8.000000], [56.787800, 129.077393, 459.540009]]
DATA[19680, 0, [0,0,0], [-0.003672, -0.004340, -0.002895], 14, [-0.078453, -0.137293, -0.137293], [-0.027286, -0.107347, -9.857216], [96.000000, 285.000000, -17.000000], [67.557899, 152.091202, 458.518799]]
DATA[19730, 0, [0,0,0], [-0.001992, 0.004518, -0.001674], 14, [-0.058840, 0.000000, -10.042009], [-0.332313, 0.012832, -9.823848], [97.000000, 297.000000, -23.000000], [72.453400, 159.095398, 453.412811]]
DATA[19790, 0, [0,0,0], [-0.013446, 0.653867, -0.003812], 14, [-0.019613, -0.117680, -0.137293], [-0.558082, 0.356872, -8.694118], [65.000000, 294.000000, -17.000000], [61.683300, 172.103195, 449.328003]]
DATA[19850, 0, [0,0,0], [-0.017264, -0.134607, -0.298707], 14, [-0.078453, -0.058840, -0.117680], [0.032759, 0.149505, -9.819081], [62.000000, 295.000000, -17.000000], [45.038601, 163.097794, 455.455200]]
DATA[19910, 0, [0,0,0], [-0.302385, -0.000522, 0.003824], 14, [0.098067, -0.019613, -0.156906], [-0.305894, 0.017545, -10.162291], [47.000000, 296.000000, -13.000000], [42.101299, 160.095993, 463.624786]]
DATA[19970, 0, [0,0,0], [-0.256418, 0.102409, -0.560921], 14, [-0.588399, -0.039227, -0.117680], [-0.368340, 0.349803, -9.716596], [36.000000, 287.000000, -8.000000], [23.498400, 146.087601, 459.540009]]
DATA[20030, 0, [0,0,0], [-0.002909, 0.001921, -0.653467], 14, [-0.039227, 0.686466, -10.532342], [0.164858, 0.564239, -9.618876], [13.000000, 282.000000, -4.000000], [5.874600, 139.083405, 463.624786]]
DATA[20090, 0, [0,0,0], [-0.110421, 0.105310, 0.004893], 14, [0.078453, -0.098067, -9.610518], [-0.459608, 0.484120, -9.928718], [-4.000000, 282.000000, -4.000000], [-12.728300, 141.084595, 468.730804]]
DATA[20150, 0, [0,0,0], [0.049626, -0.004798, 0.010544], 14, [-0.058840, 0.313813, -9.963556], [0.078393, 0.467625, -10.024054], [-11.000000, 281.000000, -3.000000], [-22.519300, 136.081604, 463.624786]]
DATA[20210, 0, [0,0,0], [0.123846, -0.057180, -0.521367], 14, [-0.039227, -0.019613, -10.002783], [-0.301090, 0.467625, -9.757113], [-18.000000, 293.000000, -6.000000], [-20.561100, 149.089401, 460.561188]]
DATA[20270, 0, [0,0,0], [-0.010239, 0.001005, -0.454172], 14, [-0.254973, -0.156906, -0.098067], [-0.680573, 0.267327, -10.155141], [-31.000000, 296.000000, -5.000000], [-35.247601, 149.089401, 460.561188]]
DATA[20330, 0, [0,0,0], [-0.015890, -0.007547, -0.488686], 14, [0.353039, -0.098067, -0.156906], [0.073590, 0.717407, -9.530690], [-47.000000, 290.000000, -4.000000], [-40.143101, 144.086395, 456.476410]]
DATA[20390, 0, [0,0,0], [0.008698, 0.218015, -0.556187], 14, [-0.039227, -0.137293, -0.117680], [0.097608, 0.587803, -9.347169], [-61.000000, 293.000000, -4.000000], [-53.850498, 159.095398, 456.476410]]
DATA[20460, 0, [0,0,0], [0.056498, -0.100093, 0.010696], 14, [-0.019613, -0.078453, -10.042009], [0.395430, 0.858793, -9.571208], [-85.000000, 290.000000, -4.000000], [-67.557899, 150.089996, 456.476410]]
DATA[20510, 0, [0,0,0], [0.054513, 0.003754, -0.006255], 14, [-0.215746, -0.098067, -9.943943], [0.020750, 0.356872, -9.773797], [-92.000000, 297.000000, -6.000000], [-75.390701, 160.095993, 446.264404]]
DATA[20580, 0, [0,0,0], [-0.012072, -0.018848, -0.003201], 14, [-0.588399, -0.098067, -0.039227], [-0.217027, 0.003406, -9.904883], [-105.000000, 295.000000, -5.000000], [-82.244400, 151.090607, 456.476410]]
DATA[20630, 0, [0,0,0], [0.167981, -0.005103, -0.001826], 14, [0.941438, -0.039227, -10.042009], [0.248920, 0.229624, -9.394836], [-107.000000, 295.000000, -4.000000], [-77.348900, 161.096603, 458.518799]]
DATA[20690, 0, [0,0,0], [-0.015584, -0.013197, -0.065662], 14, [-0.098067, -0.117680, -0.078453], [0.335385, 0.024614, -9.904883], [-108.000000, 305.000000, -9.000000], [-84.202599, 162.097198, 450.349213]]
DATA[20750, 0, [0,0,0], [-0.003367, 0.001921, 0.008558], 14, [0.098067, -0.137293, -10.022396], [0.136036, 0.055248, -9.747580], [-116.000000, 294.000000, -7.000000], [-90.077202, 162.097198, 449.328003]]
DATA[20820, 0, [0,0,0], [-0.185252, -0.002965, -0.485021], 14, [-0.019613, 0.686466, -10.022396], [0.222501, 0.691486, -9.506857], [-135.000000, 282.000000, -3.000000], [-110.638298, 147.088196, 452.391602]]
DATA[20870, 0, [0,0,0], [-0.156389, -0.004951, -0.003659], 14, [-0.019613, -0.098067, -10.022396], [-0.243447, 0.451129, -9.697528], [-144.000000, 273.000000, 513.000000], [-106.721901, 143.085800, 455.455200]]
DATA[20940, 0, [0,0,0], [-0.181281, -0.004798, 0.008558], 14, [-0.078453, -0.156906, -9.963556], [-0.000866, 0.528892, -9.630794], [-158.000000, 261.000000, 512.000000], [-127.282997, 133.079803, 472.815613]]
DATA[20990, 0, [0,0,0], [-0.010086, 0.331789, 0.010085], 14, [-0.058840, -0.078453, -0.078453], [0.107215, 0.411070, -9.847682], [-178.000000, 256.000000, 512.000000], [-140.011307, 122.073196, 460.561188]]
DATA[21050, 0, [0,0,0], [-0.019708, 0.180447, -0.003964], 14, [0.411879, -0.019613, -0.078453], [0.292153, 0.611367, -10.000219], [-196.000000, -7.000000, -2.000000], [-154.697800, 113.067802, 460.561188]]
DATA[21110, 0, [0,0,0], [-0.014362, 0.059343, -0.003659], 14, [-0.137293, -0.039227, -0.078453], [-0.233840, 0.309743, -9.926334], [-212.000000, -11.000000, -2.000000], [-165.467896, 115.069000, 451.370392]]
DATA[21170, 0, [0,0,0], [-0.038033, -0.061150, 0.010391], 14, [-0.019613, 0.666852, -0.078453], [0.882994, 1.014318, -9.876283], [-214.000000, -13.000000, -3.000000], [-169.384293, 106.063599, 451.370392]]
DATA[21230, 0, [0,0,0], [0.128885, 0.024218, -0.001368], 14, [-0.019613, 0.980665, -0.117680], [0.244117, 0.352159, -9.983536], [-222.000000, -18.000000, -2.000000], [-174.279800, 107.064201, 447.285614]]
