
Thu Jan  1 00:01:23 1970

Flight Log #14
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.4'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[3690, 0, [-0.019317,-0.017767,-2.176806],[0.000000,0.000000,0.000000], [0.008745, 0.010241, -0.016777], 15, [-0.156906, 0.098067, -0.078453], [-0.270619, -0.015086, 9.791244], [27.000000, 18.000000, 562.000000], [-81.265297, -130.078003, -595.359619],[0.000000,0.000000,0.000000,0.000000]]
DATA[3770, 0, [-0.019870,-0.018092,-2.349696],[0.000000,0.000000,0.000000], [0.005560, 0.013943, -0.018601], 15, [0.333426, -0.058840, -0.117680], [-0.376723, -0.052437, 9.858570], [30.000000, 25.000000, 562.000000], [-90.077202, -104.062401, -609.656372],[0.000000,0.000000,0.000000,0.000000]]
DATA[3840, 0, [-0.019943,-0.018439,-2.289824],[0.000000,0.000000,0.000000], [0.005007, 0.008130, -0.018557], 15, [-0.117680, -0.019613, -9.983170], [-0.324879, -0.058300, 9.682651], [28.000000, 19.000000, 562.000000], [-83.223503, -108.064796, -603.529175],[0.000000,0.000000,0.000000,0.000000]]
DATA[3920, 0, [-0.019564,-0.018253,-2.302775],[0.000000,0.000000,0.000000], [0.009995, 0.006063, -0.015547], 15, [-0.039227, -0.078453, -9.963556], [-0.317821, -0.065326, 9.803709], [28.000000, 26.000000, 561.000000], [-89.098099, -112.067200, -602.507996],[0.000000,0.000000,0.000000,0.000000]]
DATA[4000, 0, [-0.019604,-0.018201,-2.306714],[0.000000,0.000000,0.000000], [0.020620, 0.000444, -0.013725], 15, [0.313813, -0.019613, -0.058840], [-0.338166, -0.052159, 9.794033], [26.000000, 24.000000, 568.000000], [-81.265297, -113.067802, -613.741211],[0.000000,0.000000,0.000000,0.000000]]
DATA[4070, 0, [-0.019974,-0.018295,-2.339242],[0.000000,0.000000,0.000000], [0.013976, 0.009525, -0.013896], 15, [-0.039227, 0.137293, -0.039227], [-0.349005, -0.041359, 9.746494], [28.000000, 19.000000, 562.000000], [-91.056297, -107.064201, -602.507996],[0.000000,0.000000,0.000000,0.000000]]
DATA[4140, 0, [-0.020458,-0.018693,-2.378930],[0.000000,0.000000,0.000000], [0.009795, 0.013456, -0.014166], 15, [-0.078453, 0.000000, -9.924330], [-0.375810, -0.054249, 9.731203], [27.000000, 24.000000, 562.000000], [-92.035400, -101.060600, -607.614014],[0.000000,0.000000,0.000000,0.000000]]
DATA[4220, 0, [-0.020147,-0.018513,-2.307176],[0.000000,0.000000,0.000000], [0.006160, 0.010941, -0.014202], 15, [0.117680, 0.058840, -0.019613], [-0.333446, -0.030397, 9.742812], [30.000000, 25.000000, 559.000000], [-86.160797, -108.064796, -601.486816],[0.000000,0.000000,0.000000,0.000000]]
DATA[4300, 0, [-0.020643,-0.018968,-2.290124],[0.000000,0.000000,0.000000], [0.017600, 0.018109, -0.012323], 15, [0.333426, 0.078453, -10.042009], [-0.372081, -0.064225, 9.713305], [27.000000, 29.000000, 561.000000], [-87.139900, -113.067802, -609.656372],[0.000000,0.000000,0.000000,0.000000]]
DATA[4380, 0, [-0.018618,-0.017074,-2.230080],[0.000000,0.000000,0.000000], [0.014936, 0.017966, -0.014341], 14, [-0.078453, 0.058840, -0.078453], [-0.287382, -0.008599, 9.711250], [26.000000, 20.000000, 561.000000], [-77.348900, -112.067200, -610.677612],[0.000000,0.000000,0.000000,0.000000]]
